latitude,longitude,start TW,end TW,demand,service time,type,index,ID,customer type
-2,31,,,,0.0,depot,1,depot_0,
-13,-27,,,,0.0,depot,2,depot_1,
9,22,,,,10.0,sat,3,sat_0_0,
-23,4,,,,10.0,sat,4,sat_1_0,
2,-24,,,,10.0,sat,5,sat_2_0,
-15,-4,157.0,177.0,19.0,10.0,cust,6,cust_0,delivery
0,-1,195.0,215.0,21.0,10.0,cust,7,cust_1,pickup
-21,-11,76.0,96.0,17.0,10.0,cust,8,cust_2,delivery
3,-1,104.0,124.0,7.0,10.0,cust,9,cust_3,pickup
7,-26,142.0,162.0,9.0,10.0,cust,10,cust_4,delivery
21,-15,204.0,224.0,5.0,10.0,cust,11,cust_5,pickup
15,-5,66.0,86.0,11.0,10.0,cust,12,cust_6,delivery
9,2,40.0,60.0,9.0,10.0,cust,13,cust_7,pickup
3,15,180.0,200.0,20.0,10.0,cust,14,cust_8,delivery
3,26,248.0,268.0,21.0,10.0,cust,15,cust_9,pickup
-4,2,177.0,197.0,19.0,10.0,cust,16,cust_10,delivery
12,0,238.0,258.0,7.0,10.0,cust,17,cust_11,pickup
-22,-3,137.0,157.0,14.0,10.0,cust,18,cust_12,delivery
3,-17,85.0,105.0,23.0,10.0,cust,19,cust_13,pickup
-1,4,134.0,154.0,19.0,10.0,cust,20,cust_14,delivery
-1,-5,204.0,224.0,21.0,10.0,cust,21,cust_15,pickup
-11,-7,75.0,95.0,16.0,10.0,cust,22,cust_16,delivery
-10,-11,122.0,142.0,10.0,10.0,cust,23,cust_17,pickup
-1,-18,48.0,68.0,11.0,10.0,cust,24,cust_18,delivery
-22,15,121.0,141.0,6.0,10.0,cust,25,cust_19,pickup
1,5,38.0,58.0,23.0,10.0,cust,26,cust_20,delivery
-3,-2,240.0,260.0,10.0,10.0,cust,27,cust_21,pickup
2,-6,153.0,173.0,9.0,10.0,cust,28,cust_22,delivery
-3,4,32.0,52.0,9.0,10.0,cust,29,cust_23,pickup
10,-27,95.0,115.0,7.0,10.0,cust,30,cust_24,delivery
5,-22,181.0,201.0,6.0,10.0,cust,31,cust_25,pickup
1,-1,79.0,99.0,15.0,10.0,cust,32,cust_26,delivery
-2,0,121.0,141.0,8.0,10.0,cust,33,cust_27,pickup
9,-1,164.0,184.0,14.0,10.0,cust,34,cust_28,delivery
-17,2,83.0,103.0,18.0,10.0,cust,35,cust_29,pickup
