latitude,longitude,start TW,end TW,demand,service time,type,index,ID,customer type
29,24,,,,0.0,depot,1,depot_0,
-2,36,,,,0.0,depot,2,depot_1,
-30,14,,,,0.0,depot,3,depot_2,
-21,-24,,,,0.0,depot,4,depot_3,
13,-30,,,,0.0,depot,5,depot_4,
32,-8,,,,0.0,depot,6,depot_5,
2,24,,,,10.0,sat,7,sat_0_0,
-5,22,,,,10.0,sat,8,sat_1_0,
-19,-10,,,,10.0,sat,9,sat_2_0,
5,-23,,,,10.0,sat,10,sat_3_0,
0,9,196.0,286.0,20.0,10.0,cust,11,cust_0,delivery
21,-9,332.0,422.0,10.0,10.0,cust,12,cust_1,pickup
0,7,201.0,291.0,20.0,10.0,cust,13,cust_2,delivery
-25,-2,275.0,365.0,20.0,10.0,cust,14,cust_3,pickup
-8,15,163.0,253.0,20.0,10.0,cust,15,cust_4,delivery
-1,-6,124.0,214.0,10.0,10.0,cust,16,cust_5,pickup
-3,26,106.0,196.0,20.0,10.0,cust,17,cust_6,delivery
24,0,283.0,373.0,10.0,10.0,cust,18,cust_7,pickup
1,0,221.0,311.0,10.0,10.0,cust,19,cust_8,delivery
0,0,93.0,183.0,20.0,10.0,cust,20,cust_9,pickup
-4,-20,264.0,354.0,10.0,10.0,cust,21,cust_10,delivery
-3,2,177.0,267.0,10.0,10.0,cust,22,cust_11,pickup
-1,-2,75.0,165.0,20.0,10.0,cust,23,cust_12,delivery
16,-24,61.0,151.0,20.0,10.0,cust,24,cust_13,pickup
-1,1,139.0,229.0,10.0,10.0,cust,25,cust_14,delivery
