latitude,longitude,start TW,end TW,demand,service time,type,index,ID,customer type
28,21,,,,0.0,depot,1,depot_0,
1,39,,,,0.0,depot,2,depot_1,
-35,16,,,,0.0,depot,3,depot_2,
-30,-17,,,,0.0,depot,4,depot_3,
-2,-39,,,,0.0,depot,5,depot_4,
28,-18,,,,0.0,depot,6,depot_5,
1,24,,,,10.0,sat,7,sat_0_0,
-7,22,,,,10.0,sat,8,sat_1_0,
-20,-8,,,,10.0,sat,9,sat_2_0,
2,-22,,,,10.0,sat,10,sat_3_0,
15,-2,187.0,207.0,5.0,10.0,cust,11,cust_0,delivery
22,-8,194.0,214.0,6.0,10.0,cust,12,cust_1,pickup
-14,19,187.0,207.0,21.0,10.0,cust,13,cust_2,delivery
-25,-3,159.0,179.0,20.0,10.0,cust,14,cust_3,pickup
0,0,155.0,175.0,10.0,10.0,cust,15,cust_4,delivery
16,1,67.0,87.0,19.0,10.0,cust,16,cust_5,pickup
-21,-2,82.0,102.0,17.0,10.0,cust,17,cust_6,delivery
9,-4,137.0,157.0,9.0,10.0,cust,18,cust_7,pickup
17,5,166.0,186.0,20.0,10.0,cust,19,cust_8,delivery
-1,-11,75.0,95.0,15.0,10.0,cust,20,cust_9,pickup
21,8,222.0,242.0,16.0,10.0,cust,21,cust_10,delivery
13,-15,123.0,143.0,24.0,10.0,cust,22,cust_11,pickup
-1,5,176.0,196.0,15.0,10.0,cust,23,cust_12,delivery
-7,-29,35.0,55.0,24.0,10.0,cust,24,cust_13,pickup
20,14,134.0,154.0,11.0,10.0,cust,25,cust_14,delivery
-1,-24,131.0,151.0,19.0,10.0,cust,26,cust_15,pickup
16,-15,259.0,279.0,13.0,10.0,cust,27,cust_16,delivery
-14,-21,26.0,46.0,23.0,10.0,cust,28,cust_17,pickup
-17,4,37.0,57.0,13.0,10.0,cust,29,cust_18,delivery
-15,-9,38.0,58.0,16.0,10.0,cust,30,cust_19,pickup
-12,-14,164.0,184.0,12.0,10.0,cust,31,cust_20,delivery
-9,10,258.0,278.0,7.0,10.0,cust,32,cust_21,pickup
-9,-17,38.0,58.0,16.0,10.0,cust,33,cust_22,delivery
25,-14,249.0,269.0,16.0,10.0,cust,34,cust_23,pickup
22,-1,199.0,219.0,10.0,10.0,cust,35,cust_24,delivery
-11,-10,244.0,264.0,21.0,10.0,cust,36,cust_25,pickup
11,-18,191.0,211.0,5.0,10.0,cust,37,cust_26,delivery
1,-4,207.0,227.0,19.0,10.0,cust,38,cust_27,pickup
19,0,99.0,119.0,20.0,10.0,cust,39,cust_28,delivery
1,2,139.0,159.0,19.0,10.0,cust,40,cust_29,pickup
-16,-18,207.0,227.0,14.0,10.0,cust,41,cust_30,delivery
-25,-10,45.0,65.0,17.0,10.0,cust,42,cust_31,pickup
11,23,180.0,200.0,8.0,10.0,cust,43,cust_32,delivery
-24,-7,177.0,197.0,8.0,10.0,cust,44,cust_33,pickup
3,13,259.0,279.0,19.0,10.0,cust,45,cust_34,delivery
17,6,89.0,109.0,21.0,10.0,cust,46,cust_35,pickup
-28,-7,234.0,254.0,13.0,10.0,cust,47,cust_36,delivery
1,6,124.0,144.0,24.0,10.0,cust,48,cust_37,pickup
13,21,243.0,263.0,13.0,10.0,cust,49,cust_38,delivery
-4,14,141.0,161.0,6.0,10.0,cust,50,cust_39,pickup
-25,4,239.0,259.0,21.0,10.0,cust,51,cust_40,delivery
-12,11,186.0,206.0,5.0,10.0,cust,52,cust_41,pickup
-2,1,135.0,155.0,12.0,10.0,cust,53,cust_42,delivery
-25,-9,207.0,227.0,14.0,10.0,cust,54,cust_43,pickup
-8,-23,238.0,258.0,19.0,10.0,cust,55,cust_44,delivery
6,-11,249.0,269.0,18.0,10.0,cust,56,cust_45,pickup
3,7,240.0,260.0,24.0,10.0,cust,57,cust_46,delivery
0,9,53.0,73.0,7.0,10.0,cust,58,cust_47,pickup
9,25,122.0,142.0,20.0,10.0,cust,59,cust_48,delivery
16,8,95.0,115.0,7.0,10.0,cust,60,cust_49,pickup
24,-5,141.0,161.0,21.0,10.0,cust,61,cust_50,delivery
18,-9,206.0,226.0,7.0,10.0,cust,62,cust_51,pickup
14,23,22.0,42.0,8.0,10.0,cust,63,cust_52,delivery
8,11,118.0,138.0,15.0,10.0,cust,64,cust_53,pickup
-14,9,173.0,193.0,7.0,10.0,cust,65,cust_54,delivery
13,11,96.0,116.0,16.0,10.0,cust,66,cust_55,pickup
18,-9,113.0,133.0,19.0,10.0,cust,67,cust_56,delivery
-2,-1,129.0,149.0,20.0,10.0,cust,68,cust_57,pickup
1,27,168.0,188.0,23.0,10.0,cust,69,cust_58,delivery
-5,8,47.0,67.0,16.0,10.0,cust,70,cust_59,pickup
7,-5,84.0,104.0,16.0,10.0,cust,71,cust_60,delivery
-9,5,97.0,117.0,8.0,10.0,cust,72,cust_61,pickup
-1,4,238.0,258.0,18.0,10.0,cust,73,cust_62,delivery
7,1,169.0,189.0,16.0,10.0,cust,74,cust_63,pickup
-6,-1,171.0,191.0,21.0,10.0,cust,75,cust_64,delivery
9,-2,188.0,208.0,9.0,10.0,cust,76,cust_65,pickup
-7,12,24.0,44.0,19.0,10.0,cust,77,cust_66,delivery
-25,7,224.0,244.0,23.0,10.0,cust,78,cust_67,pickup
10,13,175.0,195.0,5.0,10.0,cust,79,cust_68,delivery
5,-4,94.0,114.0,18.0,10.0,cust,80,cust_69,pickup
9,5,239.0,259.0,7.0,10.0,cust,81,cust_70,delivery
0,0,221.0,241.0,9.0,10.0,cust,82,cust_71,pickup
3,1,44.0,64.0,16.0,10.0,cust,83,cust_72,delivery
15,19,64.0,84.0,19.0,10.0,cust,84,cust_73,pickup
15,9,258.0,278.0,21.0,10.0,cust,85,cust_74,delivery
-3,0,75.0,95.0,6.0,10.0,cust,86,cust_75,pickup
-16,15,123.0,143.0,12.0,10.0,cust,87,cust_76,delivery
6,-12,23.0,43.0,8.0,10.0,cust,88,cust_77,pickup
0,-16,175.0,195.0,6.0,10.0,cust,89,cust_78,delivery
-2,7,234.0,254.0,12.0,10.0,cust,90,cust_79,pickup
10,-3,87.0,107.0,9.0,10.0,cust,91,cust_80,delivery
4,9,150.0,170.0,24.0,10.0,cust,92,cust_81,pickup
5,8,104.0,124.0,11.0,10.0,cust,93,cust_82,delivery
10,11,163.0,183.0,16.0,10.0,cust,94,cust_83,pickup
-6,7,178.0,198.0,7.0,10.0,cust,95,cust_84,delivery
-19,1,32.0,52.0,21.0,10.0,cust,96,cust_85,pickup
25,15,103.0,123.0,11.0,10.0,cust,97,cust_86,delivery
-27,-13,208.0,228.0,12.0,10.0,cust,98,cust_87,pickup
6,-10,170.0,190.0,24.0,10.0,cust,99,cust_88,delivery
20,12,226.0,246.0,20.0,10.0,cust,100,cust_89,pickup
18,-9,228.0,248.0,10.0,10.0,cust,101,cust_90,delivery
-4,-4,104.0,124.0,5.0,10.0,cust,102,cust_91,pickup
4,5,156.0,176.0,22.0,10.0,cust,103,cust_92,delivery
6,16,246.0,266.0,7.0,10.0,cust,104,cust_93,pickup
-21,-16,243.0,263.0,24.0,10.0,cust,105,cust_94,delivery
0,0,149.0,169.0,14.0,10.0,cust,106,cust_95,pickup
-3,-3,23.0,43.0,6.0,10.0,cust,107,cust_96,delivery
9,-4,159.0,179.0,22.0,10.0,cust,108,cust_97,pickup
-17,-6,190.0,210.0,16.0,10.0,cust,109,cust_98,delivery
0,-2,228.0,248.0,7.0,10.0,cust,110,cust_99,pickup
