latitude,longitude,start TW,end TW,demand,service time,type,index,ID,customer type
-6,34,,,,0.0,depot,1,depot_0,
-35,-14,,,,0.0,depot,2,depot_1,
-8,24,,,,10.0,sat,3,sat_0_0,
-18,-11,,,,10.0,sat,4,sat_1_0,
20,-12,,,,10.0,sat,5,sat_2_0,
0,-19,58.0,78.0,20.0,10.0,cust,6,cust_0,delivery
15,-10,152.0,172.0,10.0,10.0,cust,7,cust_1,pickup
-22,2,210.0,230.0,20.0,10.0,cust,8,cust_2,delivery
-8,8,236.0,256.0,10.0,10.0,cust,9,cust_3,pickup
8,4,178.0,198.0,20.0,10.0,cust,10,cust_4,delivery
4,-24,158.0,178.0,10.0,10.0,cust,11,cust_5,pickup
-11,-9,196.0,216.0,10.0,10.0,cust,12,cust_6,delivery
7,17,78.0,98.0,10.0,10.0,cust,13,cust_7,pickup
-16,-16,82.0,102.0,20.0,10.0,cust,14,cust_8,delivery
18,-20,224.0,244.0,20.0,10.0,cust,15,cust_9,pickup
-2,-3,55.0,75.0,20.0,10.0,cust,16,cust_10,delivery
16,-25,149.0,169.0,10.0,10.0,cust,17,cust_11,pickup
-21,19,237.0,257.0,10.0,10.0,cust,18,cust_12,delivery
1,-3,46.0,66.0,10.0,10.0,cust,19,cust_13,pickup
1,-29,65.0,85.0,20.0,10.0,cust,20,cust_14,delivery
-5,4,42.0,62.0,20.0,10.0,cust,21,cust_15,pickup
1,-20,220.0,240.0,20.0,10.0,cust,22,cust_16,delivery
-26,-11,103.0,123.0,10.0,10.0,cust,23,cust_17,pickup
0,5,148.0,168.0,20.0,10.0,cust,24,cust_18,delivery
-16,-5,72.0,92.0,20.0,10.0,cust,25,cust_19,pickup
-6,18,22.0,42.0,10.0,10.0,cust,26,cust_20,delivery
1,0,88.0,108.0,10.0,10.0,cust,27,cust_21,pickup
-15,-9,211.0,231.0,10.0,10.0,cust,28,cust_22,delivery
0,1,174.0,194.0,20.0,10.0,cust,29,cust_23,pickup
-7,4,154.0,174.0,10.0,10.0,cust,30,cust_24,delivery
-6,1,207.0,227.0,20.0,10.0,cust,31,cust_25,pickup
7,-28,254.0,274.0,20.0,10.0,cust,32,cust_26,delivery
-7,3,253.0,273.0,20.0,10.0,cust,33,cust_27,pickup
21,-1,70.0,90.0,10.0,10.0,cust,34,cust_28,delivery
10,-3,88.0,108.0,10.0,10.0,cust,35,cust_29,pickup
-6,17,235.0,255.0,20.0,10.0,cust,36,cust_30,delivery
-3,-9,45.0,65.0,10.0,10.0,cust,37,cust_31,pickup
10,18,197.0,217.0,20.0,10.0,cust,38,cust_32,delivery
4,7,84.0,104.0,20.0,10.0,cust,39,cust_33,pickup
-11,-8,172.0,192.0,20.0,10.0,cust,40,cust_34,delivery
25,0,188.0,208.0,10.0,10.0,cust,41,cust_35,pickup
17,-6,113.0,133.0,10.0,10.0,cust,42,cust_36,delivery
-15,-19,182.0,202.0,20.0,10.0,cust,43,cust_37,pickup
26,-15,252.0,272.0,20.0,10.0,cust,44,cust_38,delivery
-9,22,161.0,181.0,20.0,10.0,cust,45,cust_39,pickup
