latitude,longitude,start TW,end TW,demand,service time,type,index,ID,customer type
-2,31,,,,0.0,depot,1,depot_0,
-13,-27,,,,0.0,depot,2,depot_1,
9,22,,,,10.0,sat,3,sat_0_0,
-23,4,,,,10.0,sat,4,sat_1_0,
2,-24,,,,10.0,sat,5,sat_2_0,
-15,-4,126.0,146.0,20.0,10.0,cust,6,cust_0,delivery
0,-1,173.0,193.0,20.0,10.0,cust,7,cust_1,pickup
-21,-11,99.0,119.0,20.0,10.0,cust,8,cust_2,delivery
3,-1,75.0,95.0,10.0,10.0,cust,9,cust_3,pickup
7,-26,47.0,67.0,20.0,10.0,cust,10,cust_4,delivery
21,-15,122.0,142.0,10.0,10.0,cust,11,cust_5,pickup
15,-5,142.0,162.0,10.0,10.0,cust,12,cust_6,delivery
9,2,66.0,86.0,20.0,10.0,cust,13,cust_7,pickup
3,15,194.0,214.0,10.0,10.0,cust,14,cust_8,delivery
3,26,80.0,100.0,20.0,10.0,cust,15,cust_9,pickup
-4,2,110.0,130.0,10.0,10.0,cust,16,cust_10,delivery
12,0,138.0,158.0,20.0,10.0,cust,17,cust_11,pickup
-22,-3,238.0,258.0,20.0,10.0,cust,18,cust_12,delivery
3,-17,252.0,272.0,10.0,10.0,cust,19,cust_13,pickup
-1,4,176.0,196.0,20.0,10.0,cust,20,cust_14,delivery
-1,-5,125.0,145.0,10.0,10.0,cust,21,cust_15,pickup
-11,-7,103.0,123.0,20.0,10.0,cust,22,cust_16,delivery
-10,-11,130.0,150.0,10.0,10.0,cust,23,cust_17,pickup
-1,-18,98.0,118.0,10.0,10.0,cust,24,cust_18,delivery
-22,15,40.0,60.0,10.0,10.0,cust,25,cust_19,pickup
1,5,66.0,86.0,10.0,10.0,cust,26,cust_20,delivery
-3,-2,36.0,56.0,20.0,10.0,cust,27,cust_21,pickup
2,-6,40.0,60.0,20.0,10.0,cust,28,cust_22,delivery
-3,4,181.0,201.0,20.0,10.0,cust,29,cust_23,pickup
10,-27,142.0,162.0,20.0,10.0,cust,30,cust_24,delivery
5,-22,27.0,47.0,10.0,10.0,cust,31,cust_25,pickup
1,-1,197.0,217.0,10.0,10.0,cust,32,cust_26,delivery
-2,0,34.0,54.0,20.0,10.0,cust,33,cust_27,pickup
9,-1,195.0,215.0,20.0,10.0,cust,34,cust_28,delivery
-17,2,244.0,264.0,20.0,10.0,cust,35,cust_29,pickup
