latitude,longitude,start TW,end TW,demand,service time,type,index,ID,customer type
-4,33,,,,0.0,depot,1,depot_0,
-9,-37,,,,0.0,depot,2,depot_1,
6,22,,,,10.0,sat,3,sat_0_0,
-13,-17,,,,10.0,sat,4,sat_1_0,
21,-2,,,,10.0,sat,5,sat_2_0,
-9,-12,344.0,434.0,20.0,10.0,cust,6,cust_0,delivery
14,21,358.0,448.0,10.0,10.0,cust,7,cust_1,pickup
-9,-27,327.0,417.0,20.0,10.0,cust,8,cust_2,delivery
-1,-22,217.0,307.0,20.0,10.0,cust,9,cust_3,pickup
0,6,112.0,202.0,10.0,10.0,cust,10,cust_4,delivery
11,-6,294.0,384.0,10.0,10.0,cust,11,cust_5,pickup
5,12,341.0,431.0,20.0,10.0,cust,12,cust_6,delivery
-13,-24,284.0,374.0,10.0,10.0,cust,13,cust_7,pickup
7,-4,195.0,285.0,10.0,10.0,cust,14,cust_8,delivery
-21,5,230.0,320.0,10.0,10.0,cust,15,cust_9,pickup
6,-18,237.0,327.0,20.0,10.0,cust,16,cust_10,delivery
-5,-1,235.0,325.0,10.0,10.0,cust,17,cust_11,pickup
16,-21,337.0,427.0,20.0,10.0,cust,18,cust_12,delivery
-4,15,277.0,367.0,10.0,10.0,cust,19,cust_13,pickup
2,12,98.0,188.0,20.0,10.0,cust,20,cust_14,delivery
