latitude,longitude,start TW,end TW,demand,service time,type,index,ID,customer type
29,18,,,,0.0,depot,1,depot_0,
35,-4,,,,0.0,depot,2,depot_1,
22,7,,,,10.0,sat,3,sat_0_0,
-24,2,,,,10.0,sat,4,sat_1_0,
2,-22,,,,10.0,sat,5,sat_2_0,
14,1,52.0,72.0,7.0,10.0,cust,6,cust_0,delivery
-3,1,208.0,228.0,10.0,10.0,cust,7,cust_1,pickup
-10,-8,228.0,248.0,23.0,10.0,cust,8,cust_2,delivery
24,0,71.0,91.0,19.0,10.0,cust,9,cust_3,pickup
17,-20,110.0,130.0,23.0,10.0,cust,10,cust_4,delivery
0,0,178.0,198.0,6.0,10.0,cust,11,cust_5,pickup
-19,-14,215.0,235.0,22.0,10.0,cust,12,cust_6,delivery
3,-4,231.0,251.0,8.0,10.0,cust,13,cust_7,pickup
-15,22,237.0,257.0,6.0,10.0,cust,14,cust_8,delivery
0,1,113.0,133.0,13.0,10.0,cust,15,cust_9,pickup
-11,-27,99.0,119.0,15.0,10.0,cust,16,cust_10,delivery
-2,2,251.0,271.0,23.0,10.0,cust,17,cust_11,pickup
18,-24,49.0,69.0,5.0,10.0,cust,18,cust_12,delivery
-17,21,193.0,213.0,14.0,10.0,cust,19,cust_13,pickup
7,27,259.0,279.0,8.0,10.0,cust,20,cust_14,delivery
-1,-1,235.0,255.0,7.0,10.0,cust,21,cust_15,pickup
17,-9,26.0,46.0,18.0,10.0,cust,22,cust_16,delivery
-1,2,206.0,226.0,20.0,10.0,cust,23,cust_17,pickup
-6,-6,39.0,59.0,24.0,10.0,cust,24,cust_18,delivery
-6,-2,136.0,156.0,14.0,10.0,cust,25,cust_19,pickup
9,16,252.0,272.0,22.0,10.0,cust,26,cust_20,delivery
18,17,138.0,158.0,24.0,10.0,cust,27,cust_21,pickup
-10,4,64.0,84.0,21.0,10.0,cust,28,cust_22,delivery
25,3,34.0,54.0,9.0,10.0,cust,29,cust_23,pickup
6,29,188.0,208.0,20.0,10.0,cust,30,cust_24,delivery
16,10,258.0,278.0,11.0,10.0,cust,31,cust_25,pickup
12,14,71.0,91.0,18.0,10.0,cust,32,cust_26,delivery
1,-9,131.0,151.0,22.0,10.0,cust,33,cust_27,pickup
-8,-12,200.0,220.0,19.0,10.0,cust,34,cust_28,delivery
2,-3,187.0,207.0,13.0,10.0,cust,35,cust_29,pickup
