latitude,longitude,start TW,end TW,demand,service time,type,index,ID,customer type
-12,36,,,,0.0,depot,1,depot_0,
-36,-16,,,,0.0,depot,2,depot_1,
35,-2,,,,0.0,depot,3,depot_2,
16,15,,,,10.0,sat,4,sat_0_0,
-13,19,,,,10.0,sat,5,sat_1_0,
-19,6,,,,10.0,sat,6,sat_2_0,
0,-21,,,,10.0,sat,7,sat_3_0,
22,-8,,,,10.0,sat,8,sat_4_0,
1,-2,315.0,405.0,20.0,10.0,cust,9,cust_0,delivery
0,-8,196.0,286.0,20.0,10.0,cust,10,cust_1,pickup
4,-3,221.0,311.0,20.0,10.0,cust,11,cust_2,delivery
26,12,219.0,309.0,20.0,10.0,cust,12,cust_3,pickup
0,-8,119.0,209.0,20.0,10.0,cust,13,cust_4,delivery
-4,-1,296.0,386.0,20.0,10.0,cust,14,cust_5,pickup
10,9,300.0,390.0,10.0,10.0,cust,15,cust_6,delivery
20,3,272.0,362.0,10.0,10.0,cust,16,cust_7,pickup
3,24,106.0,196.0,20.0,10.0,cust,17,cust_8,delivery
-16,3,340.0,430.0,10.0,10.0,cust,18,cust_9,pickup
21,-2,285.0,375.0,20.0,10.0,cust,19,cust_10,delivery
3,-10,241.0,331.0,10.0,10.0,cust,20,cust_11,pickup
7,2,107.0,197.0,10.0,10.0,cust,21,cust_12,delivery
0,-21,225.0,315.0,10.0,10.0,cust,22,cust_13,pickup
28,9,269.0,359.0,10.0,10.0,cust,23,cust_14,delivery
10,-5,290.0,380.0,20.0,10.0,cust,24,cust_15,pickup
1,-2,181.0,271.0,20.0,10.0,cust,25,cust_16,delivery
1,-12,279.0,369.0,20.0,10.0,cust,26,cust_17,pickup
-5,-23,211.0,301.0,20.0,10.0,cust,27,cust_18,delivery
-18,-17,196.0,286.0,10.0,10.0,cust,28,cust_19,pickup
0,0,316.0,406.0,10.0,10.0,cust,29,cust_20,delivery
9,-1,164.0,254.0,10.0,10.0,cust,30,cust_21,pickup
