latitude,longitude,start TW,end TW,demand,service time,type,index,ID,customer type
25,31,,,,0.0,depot,1,depot_0,
-17,36,,,,0.0,depot,2,depot_1,
-33,0,,,,0.0,depot,3,depot_2,
-30,-22,,,,0.0,depot,4,depot_3,
-11,-31,,,,0.0,depot,5,depot_4,
34,-10,,,,0.0,depot,6,depot_5,
14,17,,,,10.0,sat,7,sat_0_0,
-16,13,,,,10.0,sat,8,sat_1_0,
-12,-19,,,,10.0,sat,9,sat_2_0,
15,-15,,,,10.0,sat,10,sat_3_0,
6,-11,77.0,97.0,16.0,10.0,cust,11,cust_0,delivery
2,-9,113.0,133.0,24.0,10.0,cust,12,cust_1,pickup
-3,3,163.0,183.0,20.0,10.0,cust,13,cust_2,delivery
2,-17,60.0,80.0,20.0,10.0,cust,14,cust_3,pickup
4,-6,148.0,168.0,23.0,10.0,cust,15,cust_4,delivery
20,21,105.0,125.0,11.0,10.0,cust,16,cust_5,pickup
-13,-21,238.0,258.0,10.0,10.0,cust,17,cust_6,delivery
-22,9,239.0,259.0,9.0,10.0,cust,18,cust_7,pickup
-3,-8,151.0,171.0,17.0,10.0,cust,19,cust_8,delivery
-4,-4,104.0,124.0,7.0,10.0,cust,20,cust_9,pickup
2,4,50.0,70.0,16.0,10.0,cust,21,cust_10,delivery
5,-11,164.0,184.0,14.0,10.0,cust,22,cust_11,pickup
15,-6,231.0,251.0,12.0,10.0,cust,23,cust_12,delivery
-7,-14,164.0,184.0,16.0,10.0,cust,24,cust_13,pickup
-14,-1,28.0,48.0,12.0,10.0,cust,25,cust_14,delivery
-13,12,136.0,156.0,20.0,10.0,cust,26,cust_15,pickup
-2,1,72.0,92.0,8.0,10.0,cust,27,cust_16,delivery
9,17,211.0,231.0,17.0,10.0,cust,28,cust_17,pickup
-14,8,53.0,73.0,5.0,10.0,cust,29,cust_18,delivery
-13,12,64.0,84.0,16.0,10.0,cust,30,cust_19,pickup
14,-18,99.0,119.0,7.0,10.0,cust,31,cust_20,delivery
25,14,128.0,148.0,15.0,10.0,cust,32,cust_21,pickup
5,3,213.0,233.0,20.0,10.0,cust,33,cust_22,delivery
-3,8,246.0,266.0,19.0,10.0,cust,34,cust_23,pickup
26,6,219.0,239.0,15.0,10.0,cust,35,cust_24,delivery
3,-14,164.0,184.0,14.0,10.0,cust,36,cust_25,pickup
-2,-2,69.0,89.0,21.0,10.0,cust,37,cust_26,delivery
-9,24,73.0,93.0,14.0,10.0,cust,38,cust_27,pickup
-26,0,208.0,228.0,19.0,10.0,cust,39,cust_28,delivery
-7,-3,201.0,221.0,14.0,10.0,cust,40,cust_29,pickup
