latitude,longitude,start TW,end TW,demand,service time,type,index,ID,customer type
-34,18,,,,0.0,depot,1,depot_0,
27,-17,,,,0.0,depot,2,depot_1,
25,4,,,,10.0,sat,3,sat_0_0,
-17,12,,,,10.0,sat,4,sat_1_0,
18,-12,,,,10.0,sat,5,sat_2_0,
-6,16,89.0,109.0,20.0,10.0,cust,6,cust_0,delivery
-19,6,190.0,210.0,10.0,10.0,cust,7,cust_1,pickup
1,0,267.0,287.0,20.0,10.0,cust,8,cust_2,delivery
3,7,139.0,159.0,10.0,10.0,cust,9,cust_3,pickup
2,1,172.0,192.0,10.0,10.0,cust,10,cust_4,delivery
-10,-19,169.0,189.0,10.0,10.0,cust,11,cust_5,pickup
-23,5,123.0,143.0,20.0,10.0,cust,12,cust_6,delivery
21,11,275.0,295.0,20.0,10.0,cust,13,cust_7,pickup
2,-2,209.0,229.0,20.0,10.0,cust,14,cust_8,delivery
-8,13,61.0,81.0,20.0,10.0,cust,15,cust_9,pickup
-19,-2,336.0,356.0,20.0,10.0,cust,16,cust_10,delivery
1,0,326.0,346.0,10.0,10.0,cust,17,cust_11,pickup
-21,-8,130.0,150.0,20.0,10.0,cust,18,cust_12,delivery
10,1,60.0,80.0,10.0,10.0,cust,19,cust_13,pickup
23,15,61.0,81.0,20.0,10.0,cust,20,cust_14,delivery
