latitude,longitude,start TW,end TW,demand,service time,type,index,ID,customer type
35,4,,,,0.0,depot,1,depot_0,
19,34,,,,0.0,depot,2,depot_1,
-26,24,,,,0.0,depot,3,depot_2,
-29,-22,,,,0.0,depot,4,depot_3,
1,-34,,,,0.0,depot,5,depot_4,
33,-3,,,,0.0,depot,6,depot_5,
21,7,,,,10.0,sat,7,sat_0_0,
-22,12,,,,10.0,sat,8,sat_1_0,
-2,-21,,,,10.0,sat,9,sat_2_0,
21,-11,,,,10.0,sat,10,sat_3_0,
-2,-7,178.0,198.0,10.0,10.0,cust,11,cust_0,delivery
-18,-2,205.0,225.0,10.0,10.0,cust,12,cust_1,pickup
16,-13,103.0,123.0,10.0,10.0,cust,13,cust_2,delivery
2,7,101.0,121.0,10.0,10.0,cust,14,cust_3,pickup
-7,-3,187.0,207.0,10.0,10.0,cust,15,cust_4,delivery
21,13,251.0,271.0,10.0,10.0,cust,16,cust_5,pickup
-3,9,359.0,379.0,20.0,10.0,cust,17,cust_6,delivery
0,0,100.0,120.0,10.0,10.0,cust,18,cust_7,pickup
-5,9,335.0,355.0,20.0,10.0,cust,19,cust_8,delivery
12,9,238.0,258.0,20.0,10.0,cust,20,cust_9,pickup
-2,16,268.0,288.0,10.0,10.0,cust,21,cust_10,delivery
1,24,187.0,207.0,20.0,10.0,cust,22,cust_11,pickup
-3,-2,123.0,143.0,10.0,10.0,cust,23,cust_12,delivery
20,3,259.0,279.0,10.0,10.0,cust,24,cust_13,pickup
4,-8,93.0,113.0,20.0,10.0,cust,25,cust_14,delivery
26,-1,101.0,121.0,20.0,10.0,cust,26,cust_15,pickup
5,-15,256.0,276.0,10.0,10.0,cust,27,cust_16,delivery
8,-18,100.0,120.0,10.0,10.0,cust,28,cust_17,pickup
-17,10,139.0,159.0,10.0,10.0,cust,29,cust_18,delivery
-2,23,208.0,228.0,10.0,10.0,cust,30,cust_19,pickup
-11,3,136.0,156.0,10.0,10.0,cust,31,cust_20,delivery
2,4,132.0,152.0,20.0,10.0,cust,32,cust_21,pickup
7,4,203.0,223.0,20.0,10.0,cust,33,cust_22,delivery
25,4,72.0,92.0,10.0,10.0,cust,34,cust_23,pickup
1,19,320.0,340.0,10.0,10.0,cust,35,cust_24,delivery
-21,-18,119.0,139.0,10.0,10.0,cust,36,cust_25,pickup
-3,-19,95.0,115.0,10.0,10.0,cust,37,cust_26,delivery
3,18,347.0,367.0,10.0,10.0,cust,38,cust_27,pickup
0,2,351.0,371.0,10.0,10.0,cust,39,cust_28,delivery
2,-3,145.0,165.0,20.0,10.0,cust,40,cust_29,pickup
5,21,323.0,343.0,20.0,10.0,cust,41,cust_30,delivery
5,0,193.0,213.0,20.0,10.0,cust,42,cust_31,pickup
3,13,354.0,374.0,10.0,10.0,cust,43,cust_32,delivery
-9,-21,62.0,82.0,10.0,10.0,cust,44,cust_33,pickup
-8,-5,258.0,278.0,20.0,10.0,cust,45,cust_34,delivery
7,-23,104.0,124.0,20.0,10.0,cust,46,cust_35,pickup
-3,-1,106.0,126.0,20.0,10.0,cust,47,cust_36,delivery
-4,-1,153.0,173.0,20.0,10.0,cust,48,cust_37,pickup
-5,15,349.0,369.0,10.0,10.0,cust,49,cust_38,delivery
-3,-5,257.0,277.0,20.0,10.0,cust,50,cust_39,pickup
0,-15,67.0,87.0,10.0,10.0,cust,51,cust_40,delivery
-6,4,315.0,335.0,20.0,10.0,cust,52,cust_41,pickup
-1,1,327.0,347.0,20.0,10.0,cust,53,cust_42,delivery
-1,2,82.0,102.0,10.0,10.0,cust,54,cust_43,pickup
-7,9,186.0,206.0,20.0,10.0,cust,55,cust_44,delivery
9,3,167.0,187.0,10.0,10.0,cust,56,cust_45,pickup
-21,14,265.0,285.0,20.0,10.0,cust,57,cust_46,delivery
-14,-1,248.0,268.0,20.0,10.0,cust,58,cust_47,pickup
-5,10,78.0,98.0,20.0,10.0,cust,59,cust_48,delivery
-3,4,64.0,84.0,20.0,10.0,cust,60,cust_49,pickup
