latitude,longitude,start TW,end TW,demand,service time,type,index,ID,customer type
-12,36,,,,0.0,depot,1,depot_0,
-36,-16,,,,0.0,depot,2,depot_1,
35,-2,,,,0.0,depot,3,depot_2,
16,15,,,,10.0,sat,4,sat_0_0,
-13,19,,,,10.0,sat,5,sat_1_0,
-19,6,,,,10.0,sat,6,sat_2_0,
0,-21,,,,10.0,sat,7,sat_3_0,
22,-8,,,,10.0,sat,8,sat_4_0,
1,-2,221.0,241.0,10.0,10.0,cust,9,cust_0,delivery
0,-8,132.0,152.0,20.0,10.0,cust,10,cust_1,pickup
4,-3,74.0,94.0,10.0,10.0,cust,11,cust_2,delivery
26,12,210.0,230.0,19.0,10.0,cust,12,cust_3,pickup
0,-8,253.0,273.0,21.0,10.0,cust,13,cust_4,delivery
-4,-1,58.0,78.0,13.0,10.0,cust,14,cust_5,pickup
10,9,39.0,59.0,12.0,10.0,cust,15,cust_6,delivery
20,3,252.0,272.0,14.0,10.0,cust,16,cust_7,pickup
3,24,140.0,160.0,6.0,10.0,cust,17,cust_8,delivery
-16,3,101.0,121.0,5.0,10.0,cust,18,cust_9,pickup
21,-2,67.0,87.0,22.0,10.0,cust,19,cust_10,delivery
3,-10,192.0,212.0,6.0,10.0,cust,20,cust_11,pickup
7,2,178.0,198.0,18.0,10.0,cust,21,cust_12,delivery
0,-21,73.0,93.0,16.0,10.0,cust,22,cust_13,pickup
28,9,196.0,216.0,16.0,10.0,cust,23,cust_14,delivery
10,-5,96.0,116.0,21.0,10.0,cust,24,cust_15,pickup
1,-2,223.0,243.0,7.0,10.0,cust,25,cust_16,delivery
1,-12,197.0,217.0,22.0,10.0,cust,26,cust_17,pickup
-5,-23,80.0,100.0,17.0,10.0,cust,27,cust_18,delivery
-18,-17,155.0,175.0,10.0,10.0,cust,28,cust_19,pickup
0,0,229.0,249.0,20.0,10.0,cust,29,cust_20,delivery
9,-1,191.0,211.0,7.0,10.0,cust,30,cust_21,pickup
