latitude,longitude,start TW,end TW,demand,service time,type,index,ID,customer type
10,32,,,,0.0,depot,1,depot_0,
-34,19,,,,0.0,depot,2,depot_1,
22,-28,,,,0.0,depot,3,depot_2,
15,19,,,,10.0,sat,4,sat_0_0,
-4,22,,,,10.0,sat,5,sat_1_0,
-21,-2,,,,10.0,sat,6,sat_2_0,
-13,-18,,,,10.0,sat,7,sat_3_0,
24,-7,,,,10.0,sat,8,sat_4_0,
12,27,204.0,224.0,17.0,10.0,cust,9,cust_0,delivery
-14,3,202.0,222.0,17.0,10.0,cust,10,cust_1,pickup
-1,-1,124.0,144.0,24.0,10.0,cust,11,cust_2,delivery
-9,-9,59.0,79.0,11.0,10.0,cust,12,cust_3,pickup
10,-4,229.0,249.0,15.0,10.0,cust,13,cust_4,delivery
6,-24,111.0,131.0,9.0,10.0,cust,14,cust_5,pickup
2,-3,146.0,166.0,23.0,10.0,cust,15,cust_6,delivery
-17,-15,149.0,169.0,9.0,10.0,cust,16,cust_7,pickup
-2,29,159.0,179.0,9.0,10.0,cust,17,cust_8,delivery
-19,-13,80.0,100.0,10.0,10.0,cust,18,cust_9,pickup
-2,21,237.0,257.0,7.0,10.0,cust,19,cust_10,delivery
-2,15,148.0,168.0,12.0,10.0,cust,20,cust_11,pickup
-6,9,101.0,121.0,12.0,10.0,cust,21,cust_12,delivery
26,5,169.0,189.0,13.0,10.0,cust,22,cust_13,pickup
6,13,216.0,236.0,8.0,10.0,cust,23,cust_14,delivery
0,0,251.0,271.0,12.0,10.0,cust,24,cust_15,pickup
26,12,29.0,49.0,8.0,10.0,cust,25,cust_16,delivery
-1,2,107.0,127.0,22.0,10.0,cust,26,cust_17,pickup
11,-23,126.0,146.0,20.0,10.0,cust,27,cust_18,delivery
2,0,62.0,82.0,5.0,10.0,cust,28,cust_19,pickup
-14,20,227.0,247.0,6.0,10.0,cust,29,cust_20,delivery
-3,2,184.0,204.0,5.0,10.0,cust,30,cust_21,pickup
-9,-17,210.0,230.0,15.0,10.0,cust,31,cust_22,delivery
16,-20,201.0,221.0,23.0,10.0,cust,32,cust_23,pickup
-6,-6,49.0,69.0,19.0,10.0,cust,33,cust_24,delivery
12,1,257.0,277.0,23.0,10.0,cust,34,cust_25,pickup
27,-6,71.0,91.0,14.0,10.0,cust,35,cust_26,delivery
1,-12,165.0,185.0,7.0,10.0,cust,36,cust_27,pickup
-2,21,166.0,186.0,6.0,10.0,cust,37,cust_28,delivery
-15,9,193.0,213.0,17.0,10.0,cust,38,cust_29,pickup
12,9,36.0,56.0,17.0,10.0,cust,39,cust_30,delivery
-10,-8,116.0,136.0,13.0,10.0,cust,40,cust_31,pickup
3,1,120.0,140.0,23.0,10.0,cust,41,cust_32,delivery
-2,-9,235.0,255.0,24.0,10.0,cust,42,cust_33,pickup
20,9,45.0,65.0,19.0,10.0,cust,43,cust_34,delivery
15,-23,166.0,186.0,16.0,10.0,cust,44,cust_35,pickup
-24,-9,233.0,253.0,22.0,10.0,cust,45,cust_36,delivery
-15,21,132.0,152.0,15.0,10.0,cust,46,cust_37,pickup
6,-4,185.0,205.0,20.0,10.0,cust,47,cust_38,delivery
25,-5,156.0,176.0,12.0,10.0,cust,48,cust_39,pickup
-8,-10,133.0,153.0,10.0,10.0,cust,49,cust_40,delivery
-27,3,233.0,253.0,13.0,10.0,cust,50,cust_41,pickup
9,10,41.0,61.0,11.0,10.0,cust,51,cust_42,delivery
0,0,106.0,126.0,14.0,10.0,cust,52,cust_43,pickup
15,-23,71.0,91.0,22.0,10.0,cust,53,cust_44,delivery
-4,1,158.0,178.0,15.0,10.0,cust,54,cust_45,pickup
6,11,233.0,253.0,17.0,10.0,cust,55,cust_46,delivery
-11,-7,210.0,230.0,22.0,10.0,cust,56,cust_47,pickup
0,0,82.0,102.0,13.0,10.0,cust,57,cust_48,delivery
1,28,143.0,163.0,5.0,10.0,cust,58,cust_49,pickup
5,-13,133.0,153.0,13.0,10.0,cust,59,cust_50,delivery
6,6,215.0,235.0,13.0,10.0,cust,60,cust_51,pickup
7,-9,251.0,271.0,22.0,10.0,cust,61,cust_52,delivery
2,-3,259.0,279.0,11.0,10.0,cust,62,cust_53,pickup
-21,-16,86.0,106.0,22.0,10.0,cust,63,cust_54,delivery
-14,-2,152.0,172.0,10.0,10.0,cust,64,cust_55,pickup
7,14,95.0,115.0,20.0,10.0,cust,65,cust_56,delivery
9,-17,120.0,140.0,5.0,10.0,cust,66,cust_57,pickup
-12,12,164.0,184.0,24.0,10.0,cust,67,cust_58,delivery
9,-5,130.0,150.0,16.0,10.0,cust,68,cust_59,pickup
-15,1,245.0,265.0,22.0,10.0,cust,69,cust_60,delivery
-5,-3,181.0,201.0,17.0,10.0,cust,70,cust_61,pickup
-22,-11,95.0,115.0,22.0,10.0,cust,71,cust_62,delivery
6,10,228.0,248.0,19.0,10.0,cust,72,cust_63,pickup
-10,9,220.0,240.0,10.0,10.0,cust,73,cust_64,delivery
26,-11,168.0,188.0,8.0,10.0,cust,74,cust_65,pickup
4,-27,72.0,92.0,12.0,10.0,cust,75,cust_66,delivery
16,22,87.0,107.0,22.0,10.0,cust,76,cust_67,pickup
1,-13,182.0,202.0,18.0,10.0,cust,77,cust_68,delivery
-6,0,156.0,176.0,12.0,10.0,cust,78,cust_69,pickup
22,11,206.0,226.0,13.0,10.0,cust,79,cust_70,delivery
-9,17,219.0,239.0,12.0,10.0,cust,80,cust_71,pickup
0,1,102.0,122.0,6.0,10.0,cust,81,cust_72,delivery
3,6,107.0,127.0,6.0,10.0,cust,82,cust_73,pickup
-25,-10,167.0,187.0,13.0,10.0,cust,83,cust_74,delivery
17,11,186.0,206.0,9.0,10.0,cust,84,cust_75,pickup
2,-3,158.0,178.0,18.0,10.0,cust,85,cust_76,delivery
-19,7,128.0,148.0,23.0,10.0,cust,86,cust_77,pickup
-1,-20,139.0,159.0,12.0,10.0,cust,87,cust_78,delivery
3,26,230.0,250.0,10.0,10.0,cust,88,cust_79,pickup
11,-8,172.0,192.0,8.0,10.0,cust,89,cust_80,delivery
16,1,39.0,59.0,12.0,10.0,cust,90,cust_81,pickup
10,-3,174.0,194.0,19.0,10.0,cust,91,cust_82,delivery
-14,12,170.0,190.0,21.0,10.0,cust,92,cust_83,pickup
12,3,250.0,270.0,12.0,10.0,cust,93,cust_84,delivery
18,9,63.0,83.0,8.0,10.0,cust,94,cust_85,pickup
11,-14,245.0,265.0,11.0,10.0,cust,95,cust_86,delivery
-18,4,100.0,120.0,20.0,10.0,cust,96,cust_87,pickup
-10,16,27.0,47.0,7.0,10.0,cust,97,cust_88,delivery
9,-12,47.0,67.0,21.0,10.0,cust,98,cust_89,pickup
3,-8,193.0,213.0,17.0,10.0,cust,99,cust_90,delivery
15,9,35.0,55.0,5.0,10.0,cust,100,cust_91,pickup
9,-23,44.0,64.0,13.0,10.0,cust,101,cust_92,delivery
24,-5,68.0,88.0,21.0,10.0,cust,102,cust_93,pickup
-1,2,226.0,246.0,12.0,10.0,cust,103,cust_94,delivery
21,2,193.0,213.0,20.0,10.0,cust,104,cust_95,pickup
7,-8,247.0,267.0,22.0,10.0,cust,105,cust_96,delivery
8,-3,257.0,277.0,17.0,10.0,cust,106,cust_97,pickup
-4,-3,82.0,102.0,17.0,10.0,cust,107,cust_98,delivery
-13,-11,158.0,178.0,22.0,10.0,cust,108,cust_99,pickup
