latitude,longitude,start TW,end TW,demand,service time,type,index,ID,customer type
-15,35,,,,0.0,depot,1,depot_0,
1,-33,,,,0.0,depot,2,depot_1,
23,4,,,,10.0,sat,3,sat_0_0,
-19,-16,,,,10.0,sat,4,sat_1_0,
6,-23,,,,10.0,sat,5,sat_2_0,
5,-5,199.0,219.0,8.0,10.0,cust,6,cust_0,delivery
-18,19,131.0,151.0,17.0,10.0,cust,7,cust_1,pickup
17,-1,81.0,101.0,24.0,10.0,cust,8,cust_2,delivery
-18,-3,183.0,203.0,22.0,10.0,cust,9,cust_3,pickup
-16,-7,157.0,177.0,11.0,10.0,cust,10,cust_4,delivery
1,-1,238.0,258.0,19.0,10.0,cust,11,cust_5,pickup
2,1,133.0,153.0,8.0,10.0,cust,12,cust_6,delivery
-8,-12,147.0,167.0,22.0,10.0,cust,13,cust_7,pickup
15,0,144.0,164.0,18.0,10.0,cust,14,cust_8,delivery
8,2,36.0,56.0,13.0,10.0,cust,15,cust_9,pickup
-17,-23,230.0,250.0,23.0,10.0,cust,16,cust_10,delivery
27,8,176.0,196.0,16.0,10.0,cust,17,cust_11,pickup
-12,13,133.0,153.0,5.0,10.0,cust,18,cust_12,delivery
9,8,226.0,246.0,11.0,10.0,cust,19,cust_13,pickup
18,-17,90.0,110.0,5.0,10.0,cust,20,cust_14,delivery
-10,5,151.0,171.0,12.0,10.0,cust,21,cust_15,pickup
-1,22,245.0,265.0,9.0,10.0,cust,22,cust_16,delivery
19,11,94.0,114.0,8.0,10.0,cust,23,cust_17,pickup
6,-11,216.0,236.0,14.0,10.0,cust,24,cust_18,delivery
12,25,166.0,186.0,21.0,10.0,cust,25,cust_19,pickup
4,-16,157.0,177.0,23.0,10.0,cust,26,cust_20,delivery
-14,-6,207.0,227.0,21.0,10.0,cust,27,cust_21,pickup
-5,-25,162.0,182.0,20.0,10.0,cust,28,cust_22,delivery
-24,-2,116.0,136.0,23.0,10.0,cust,29,cust_23,pickup
13,-20,202.0,222.0,16.0,10.0,cust,30,cust_24,delivery
8,9,204.0,224.0,14.0,10.0,cust,31,cust_25,pickup
2,2,189.0,209.0,24.0,10.0,cust,32,cust_26,delivery
-17,-21,133.0,153.0,6.0,10.0,cust,33,cust_27,pickup
4,23,90.0,110.0,16.0,10.0,cust,34,cust_28,delivery
-23,9,82.0,102.0,9.0,10.0,cust,35,cust_29,pickup
9,13,45.0,65.0,19.0,10.0,cust,36,cust_30,delivery
5,-1,199.0,219.0,10.0,10.0,cust,37,cust_31,pickup
19,-19,38.0,58.0,7.0,10.0,cust,38,cust_32,delivery
-16,4,174.0,194.0,22.0,10.0,cust,39,cust_33,pickup
-2,-2,168.0,188.0,5.0,10.0,cust,40,cust_34,delivery
-14,24,139.0,159.0,15.0,10.0,cust,41,cust_35,pickup
29,6,233.0,253.0,20.0,10.0,cust,42,cust_36,delivery
-19,-21,71.0,91.0,8.0,10.0,cust,43,cust_37,pickup
0,1,257.0,277.0,14.0,10.0,cust,44,cust_38,delivery
14,8,216.0,236.0,22.0,10.0,cust,45,cust_39,pickup
-20,8,82.0,102.0,21.0,10.0,cust,46,cust_40,delivery
16,8,65.0,85.0,10.0,10.0,cust,47,cust_41,pickup
1,-7,25.0,45.0,8.0,10.0,cust,48,cust_42,delivery
-14,14,198.0,218.0,10.0,10.0,cust,49,cust_43,pickup
-6,-1,103.0,123.0,23.0,10.0,cust,50,cust_44,delivery
-1,-18,102.0,122.0,12.0,10.0,cust,51,cust_45,pickup
-13,12,201.0,221.0,11.0,10.0,cust,52,cust_46,delivery
-5,20,225.0,245.0,10.0,10.0,cust,53,cust_47,pickup
-8,-4,239.0,259.0,17.0,10.0,cust,54,cust_48,delivery
-2,-3,56.0,76.0,5.0,10.0,cust,55,cust_49,pickup
-11,-7,191.0,211.0,18.0,10.0,cust,56,cust_50,delivery
9,4,139.0,159.0,17.0,10.0,cust,57,cust_51,pickup
28,-10,104.0,124.0,22.0,10.0,cust,58,cust_52,delivery
19,11,153.0,173.0,13.0,10.0,cust,59,cust_53,pickup
-3,-2,72.0,92.0,6.0,10.0,cust,60,cust_54,delivery
-3,28,149.0,169.0,11.0,10.0,cust,61,cust_55,pickup
0,0,208.0,228.0,10.0,10.0,cust,62,cust_56,delivery
-14,-21,71.0,91.0,7.0,10.0,cust,63,cust_57,pickup
-9,2,202.0,222.0,7.0,10.0,cust,64,cust_58,delivery
26,-8,189.0,209.0,8.0,10.0,cust,65,cust_59,pickup
-4,-1,70.0,90.0,20.0,10.0,cust,66,cust_60,delivery
-5,-7,118.0,138.0,9.0,10.0,cust,67,cust_61,pickup
-1,17,123.0,143.0,17.0,10.0,cust,68,cust_62,delivery
6,-5,127.0,147.0,9.0,10.0,cust,69,cust_63,pickup
-20,8,194.0,214.0,23.0,10.0,cust,70,cust_64,delivery
11,13,121.0,141.0,13.0,10.0,cust,71,cust_65,pickup
-2,16,123.0,143.0,5.0,10.0,cust,72,cust_66,delivery
-4,-28,120.0,140.0,5.0,10.0,cust,73,cust_67,pickup
-27,10,211.0,231.0,11.0,10.0,cust,74,cust_68,delivery
8,12,151.0,171.0,6.0,10.0,cust,75,cust_69,pickup
7,20,167.0,187.0,23.0,10.0,cust,76,cust_70,delivery
2,10,132.0,152.0,20.0,10.0,cust,77,cust_71,pickup
18,2,167.0,187.0,6.0,10.0,cust,78,cust_72,delivery
9,-4,170.0,190.0,21.0,10.0,cust,79,cust_73,pickup
-7,15,50.0,70.0,18.0,10.0,cust,80,cust_74,delivery
-10,18,75.0,95.0,5.0,10.0,cust,81,cust_75,pickup
1,-2,136.0,156.0,24.0,10.0,cust,82,cust_76,delivery
18,2,55.0,75.0,5.0,10.0,cust,83,cust_77,pickup
