latitude,longitude,start TW,end TW,demand,service time,type,index,ID,customer type
2,33,,,,0.0,depot,1,depot_0,
-35,-18,,,,0.0,depot,2,depot_1,
20,7,,,,10.0,sat,3,sat_0_0,
-12,17,,,,10.0,sat,4,sat_1_0,
25,-1,,,,10.0,sat,5,sat_2_0,
4,10,74.0,164.0,10.0,10.0,cust,6,cust_0,delivery
-22,-3,153.0,243.0,10.0,10.0,cust,7,cust_1,pickup
-7,-8,269.0,359.0,10.0,10.0,cust,8,cust_2,delivery
-1,-7,170.0,260.0,20.0,10.0,cust,9,cust_3,pickup
-8,12,242.0,332.0,10.0,10.0,cust,10,cust_4,delivery
-14,9,264.0,354.0,20.0,10.0,cust,11,cust_5,pickup
-1,1,168.0,258.0,10.0,10.0,cust,12,cust_6,delivery
-8,18,139.0,229.0,20.0,10.0,cust,13,cust_7,pickup
-4,-6,150.0,240.0,20.0,10.0,cust,14,cust_8,delivery
-2,26,273.0,363.0,10.0,10.0,cust,15,cust_9,pickup
7,-2,72.0,162.0,20.0,10.0,cust,16,cust_10,delivery
0,2,343.0,433.0,20.0,10.0,cust,17,cust_11,pickup
-28,1,239.0,329.0,10.0,10.0,cust,18,cust_12,delivery
6,-1,233.0,323.0,20.0,10.0,cust,19,cust_13,pickup
10,-19,129.0,219.0,10.0,10.0,cust,20,cust_14,delivery
