latitude,longitude,start TW,end TW,demand,service time,type,index,ID,customer type
18,30,,,,0.0,depot,1,depot_0,
8,-29,,,,0.0,depot,2,depot_1,
-6,20,,,,10.0,sat,3,sat_0_0,
-22,4,,,,10.0,sat,4,sat_1_0,
1,-24,,,,10.0,sat,5,sat_2_0,
1,0,280.0,300.0,20.0,10.0,cust,6,cust_0,delivery
-3,-19,106.0,126.0,20.0,10.0,cust,7,cust_1,pickup
8,-13,333.0,353.0,20.0,10.0,cust,8,cust_2,delivery
-5,21,214.0,234.0,10.0,10.0,cust,9,cust_3,pickup
13,-9,140.0,160.0,10.0,10.0,cust,10,cust_4,delivery
-14,25,249.0,269.0,10.0,10.0,cust,11,cust_5,pickup
7,25,293.0,313.0,20.0,10.0,cust,12,cust_6,delivery
-8,15,302.0,322.0,10.0,10.0,cust,13,cust_7,pickup
6,-18,93.0,113.0,10.0,10.0,cust,14,cust_8,delivery
-16,19,112.0,132.0,10.0,10.0,cust,15,cust_9,pickup
-18,17,253.0,273.0,10.0,10.0,cust,16,cust_10,delivery
-5,23,182.0,202.0,10.0,10.0,cust,17,cust_11,pickup
-23,12,271.0,291.0,10.0,10.0,cust,18,cust_12,delivery
-20,4,214.0,234.0,10.0,10.0,cust,19,cust_13,pickup
29,5,304.0,324.0,10.0,10.0,cust,20,cust_14,delivery
4,2,81.0,101.0,10.0,10.0,cust,21,cust_15,pickup
1,3,327.0,347.0,20.0,10.0,cust,22,cust_16,delivery
3,-1,211.0,231.0,10.0,10.0,cust,23,cust_17,pickup
-1,-3,250.0,270.0,10.0,10.0,cust,24,cust_18,delivery
26,-5,145.0,165.0,10.0,10.0,cust,25,cust_19,pickup
-4,-5,238.0,258.0,20.0,10.0,cust,26,cust_20,delivery
9,12,95.0,115.0,20.0,10.0,cust,27,cust_21,pickup
-9,24,260.0,280.0,10.0,10.0,cust,28,cust_22,delivery
13,5,220.0,240.0,20.0,10.0,cust,29,cust_23,pickup
15,-18,354.0,374.0,20.0,10.0,cust,30,cust_24,delivery
22,2,195.0,215.0,10.0,10.0,cust,31,cust_25,pickup
-12,4,185.0,205.0,20.0,10.0,cust,32,cust_26,delivery
-2,-4,236.0,256.0,10.0,10.0,cust,33,cust_27,pickup
17,-14,135.0,155.0,20.0,10.0,cust,34,cust_28,delivery
-22,19,307.0,327.0,10.0,10.0,cust,35,cust_29,pickup
6,-1,251.0,271.0,20.0,10.0,cust,36,cust_30,delivery
13,-20,326.0,346.0,10.0,10.0,cust,37,cust_31,pickup
2,6,345.0,365.0,10.0,10.0,cust,38,cust_32,delivery
-2,0,343.0,363.0,10.0,10.0,cust,39,cust_33,pickup
-8,17,113.0,133.0,20.0,10.0,cust,40,cust_34,delivery
-6,-11,355.0,375.0,10.0,10.0,cust,41,cust_35,pickup
21,20,321.0,341.0,20.0,10.0,cust,42,cust_36,delivery
-17,-9,91.0,111.0,20.0,10.0,cust,43,cust_37,pickup
17,5,180.0,200.0,10.0,10.0,cust,44,cust_38,delivery
16,-23,68.0,88.0,20.0,10.0,cust,45,cust_39,pickup
0,10,204.0,224.0,10.0,10.0,cust,46,cust_40,delivery
9,-10,204.0,224.0,10.0,10.0,cust,47,cust_41,pickup
4,12,114.0,134.0,20.0,10.0,cust,48,cust_42,delivery
27,10,157.0,177.0,20.0,10.0,cust,49,cust_43,pickup
20,-9,350.0,370.0,20.0,10.0,cust,50,cust_44,delivery
-7,-1,199.0,219.0,10.0,10.0,cust,51,cust_45,pickup
