latitude,longitude,start TW,end TW,demand,service time,type,index,ID,customer type
29,24,,,,0.0,depot,1,depot_0,
-2,36,,,,0.0,depot,2,depot_1,
-30,14,,,,0.0,depot,3,depot_2,
-21,-24,,,,0.0,depot,4,depot_3,
13,-30,,,,0.0,depot,5,depot_4,
32,-8,,,,0.0,depot,6,depot_5,
2,24,,,,10.0,sat,7,sat_0_0,
-5,22,,,,10.0,sat,8,sat_1_0,
-19,-10,,,,10.0,sat,9,sat_2_0,
5,-23,,,,10.0,sat,10,sat_3_0,
0,9,300.0,320.0,10.0,10.0,cust,11,cust_0,delivery
21,-9,104.0,124.0,20.0,10.0,cust,12,cust_1,pickup
0,7,180.0,200.0,20.0,10.0,cust,13,cust_2,delivery
-25,-2,94.0,114.0,20.0,10.0,cust,14,cust_3,pickup
-8,15,337.0,357.0,20.0,10.0,cust,15,cust_4,delivery
-1,-6,207.0,227.0,10.0,10.0,cust,16,cust_5,pickup
-3,26,244.0,264.0,20.0,10.0,cust,17,cust_6,delivery
24,0,350.0,370.0,10.0,10.0,cust,18,cust_7,pickup
1,0,73.0,93.0,10.0,10.0,cust,19,cust_8,delivery
0,0,70.0,90.0,20.0,10.0,cust,20,cust_9,pickup
-4,-20,211.0,231.0,20.0,10.0,cust,21,cust_10,delivery
-3,2,216.0,236.0,10.0,10.0,cust,22,cust_11,pickup
-1,-2,113.0,133.0,20.0,10.0,cust,23,cust_12,delivery
16,-24,90.0,110.0,20.0,10.0,cust,24,cust_13,pickup
-1,1,194.0,214.0,20.0,10.0,cust,25,cust_14,delivery
