latitude,longitude,start TW,end TW,demand,service time,type,index,ID,customer type
22,29,,,,0.0,depot,1,depot_0,
-36,-14,,,,0.0,depot,2,depot_1,
22,5,,,,10.0,sat,3,sat_0_0,
-21,7,,,,10.0,sat,4,sat_1_0,
12,-21,,,,10.0,sat,5,sat_2_0,
-15,-8,271.0,361.0,20.0,10.0,cust,6,cust_0,delivery
-21,-8,339.0,429.0,20.0,10.0,cust,7,cust_1,pickup
-22,-7,336.0,426.0,20.0,10.0,cust,8,cust_2,delivery
0,0,246.0,336.0,10.0,10.0,cust,9,cust_3,pickup
-19,4,196.0,286.0,10.0,10.0,cust,10,cust_4,delivery
0,-1,309.0,399.0,20.0,10.0,cust,11,cust_5,pickup
-1,28,252.0,342.0,20.0,10.0,cust,12,cust_6,delivery
9,-23,149.0,239.0,20.0,10.0,cust,13,cust_7,pickup
-1,-2,298.0,388.0,10.0,10.0,cust,14,cust_8,delivery
12,-9,258.0,348.0,10.0,10.0,cust,15,cust_9,pickup
24,12,289.0,379.0,10.0,10.0,cust,16,cust_10,delivery
-5,-5,69.0,159.0,20.0,10.0,cust,17,cust_11,pickup
4,0,216.0,306.0,10.0,10.0,cust,18,cust_12,delivery
-3,3,219.0,309.0,10.0,10.0,cust,19,cust_13,pickup
-9,2,124.0,214.0,20.0,10.0,cust,20,cust_14,delivery
-9,1,305.0,395.0,10.0,10.0,cust,21,cust_15,pickup
12,0,137.0,227.0,20.0,10.0,cust,22,cust_16,delivery
-18,17,294.0,384.0,10.0,10.0,cust,23,cust_17,pickup
10,-19,160.0,250.0,20.0,10.0,cust,24,cust_18,delivery
-17,24,335.0,425.0,10.0,10.0,cust,25,cust_19,pickup
-15,17,184.0,274.0,20.0,10.0,cust,26,cust_20,delivery
-5,7,105.0,195.0,10.0,10.0,cust,27,cust_21,pickup
6,5,103.0,193.0,20.0,10.0,cust,28,cust_22,delivery
-15,26,67.0,157.0,10.0,10.0,cust,29,cust_23,pickup
-1,-6,128.0,218.0,10.0,10.0,cust,30,cust_24,delivery
0,-3,217.0,307.0,10.0,10.0,cust,31,cust_25,pickup
-23,-11,254.0,344.0,10.0,10.0,cust,32,cust_26,delivery
-19,20,74.0,164.0,10.0,10.0,cust,33,cust_27,pickup
-21,18,312.0,402.0,10.0,10.0,cust,34,cust_28,delivery
-10,-11,120.0,210.0,10.0,10.0,cust,35,cust_29,pickup
-25,7,119.0,209.0,20.0,10.0,cust,36,cust_30,delivery
0,0,191.0,281.0,20.0,10.0,cust,37,cust_31,pickup
3,-1,200.0,290.0,10.0,10.0,cust,38,cust_32,delivery
-13,-2,293.0,383.0,10.0,10.0,cust,39,cust_33,pickup
-6,-9,346.0,436.0,10.0,10.0,cust,40,cust_34,delivery
-2,-4,81.0,171.0,10.0,10.0,cust,41,cust_35,pickup
1,0,240.0,330.0,20.0,10.0,cust,42,cust_36,delivery
14,-5,226.0,316.0,20.0,10.0,cust,43,cust_37,pickup
-19,12,164.0,254.0,20.0,10.0,cust,44,cust_38,delivery
16,17,268.0,358.0,10.0,10.0,cust,45,cust_39,pickup
17,-17,151.0,241.0,10.0,10.0,cust,46,cust_40,delivery
13,20,215.0,305.0,10.0,10.0,cust,47,cust_41,pickup
27,0,263.0,353.0,10.0,10.0,cust,48,cust_42,delivery
-27,1,346.0,436.0,10.0,10.0,cust,49,cust_43,pickup
3,15,219.0,309.0,20.0,10.0,cust,50,cust_44,delivery
16,-21,328.0,418.0,10.0,10.0,cust,51,cust_45,pickup
-26,14,272.0,362.0,20.0,10.0,cust,52,cust_46,delivery
15,23,348.0,438.0,20.0,10.0,cust,53,cust_47,pickup
10,-28,227.0,317.0,20.0,10.0,cust,54,cust_48,delivery
13,-19,132.0,222.0,10.0,10.0,cust,55,cust_49,pickup
