latitude,longitude,start TW,end TW,demand,service time,type,index,ID,customer type
29,16,,,,0.0,depot,1,depot_0,
-8,33,,,,0.0,depot,2,depot_1,
-26,29,,,,0.0,depot,3,depot_2,
-35,-6,,,,0.0,depot,4,depot_3,
-3,-38,,,,0.0,depot,5,depot_4,
28,-11,,,,0.0,depot,6,depot_5,
19,12,,,,10.0,sat,7,sat_0_0,
-1,23,,,,10.0,sat,8,sat_1_0,
-24,-6,,,,10.0,sat,9,sat_2_0,
12,-16,,,,10.0,sat,10,sat_3_0,
4,-5,152.0,172.0,20.0,10.0,cust,11,cust_0,delivery
5,9,116.0,136.0,10.0,10.0,cust,12,cust_1,pickup
5,-26,40.0,60.0,10.0,10.0,cust,13,cust_2,delivery
1,17,198.0,218.0,10.0,10.0,cust,14,cust_3,pickup
-26,10,159.0,179.0,20.0,10.0,cust,15,cust_4,delivery
15,-15,180.0,200.0,20.0,10.0,cust,16,cust_5,pickup
6,-17,124.0,144.0,10.0,10.0,cust,17,cust_6,delivery
-25,-4,191.0,211.0,10.0,10.0,cust,18,cust_7,pickup
7,11,108.0,128.0,10.0,10.0,cust,19,cust_8,delivery
-18,-21,21.0,41.0,20.0,10.0,cust,20,cust_9,pickup
7,-11,70.0,90.0,10.0,10.0,cust,21,cust_10,delivery
5,0,97.0,117.0,10.0,10.0,cust,22,cust_11,pickup
3,-7,197.0,217.0,10.0,10.0,cust,23,cust_12,delivery
10,0,69.0,89.0,20.0,10.0,cust,24,cust_13,pickup
14,6,163.0,183.0,20.0,10.0,cust,25,cust_14,delivery
-2,-2,58.0,78.0,20.0,10.0,cust,26,cust_15,pickup
1,-10,76.0,96.0,20.0,10.0,cust,27,cust_16,delivery
-10,1,232.0,252.0,10.0,10.0,cust,28,cust_17,pickup
-6,17,252.0,272.0,10.0,10.0,cust,29,cust_18,delivery
23,14,165.0,185.0,10.0,10.0,cust,30,cust_19,pickup
17,10,32.0,52.0,10.0,10.0,cust,31,cust_20,delivery
-2,-23,122.0,142.0,20.0,10.0,cust,32,cust_21,pickup
8,19,220.0,240.0,20.0,10.0,cust,33,cust_22,delivery
-1,-1,208.0,228.0,20.0,10.0,cust,34,cust_23,pickup
2,-16,256.0,276.0,20.0,10.0,cust,35,cust_24,delivery
2,-8,241.0,261.0,10.0,10.0,cust,36,cust_25,pickup
-6,6,203.0,223.0,20.0,10.0,cust,37,cust_26,delivery
-14,8,136.0,156.0,20.0,10.0,cust,38,cust_27,pickup
3,-1,106.0,126.0,10.0,10.0,cust,39,cust_28,delivery
13,23,44.0,64.0,20.0,10.0,cust,40,cust_29,pickup
-6,-29,96.0,116.0,10.0,10.0,cust,41,cust_30,delivery
13,-5,46.0,66.0,20.0,10.0,cust,42,cust_31,pickup
23,-4,253.0,273.0,20.0,10.0,cust,43,cust_32,delivery
5,6,85.0,105.0,20.0,10.0,cust,44,cust_33,pickup
-27,6,21.0,41.0,10.0,10.0,cust,45,cust_34,delivery
5,-7,166.0,186.0,10.0,10.0,cust,46,cust_35,pickup
2,-20,25.0,45.0,20.0,10.0,cust,47,cust_36,delivery
5,-10,83.0,103.0,20.0,10.0,cust,48,cust_37,pickup
-1,0,71.0,91.0,20.0,10.0,cust,49,cust_38,delivery
-4,13,122.0,142.0,10.0,10.0,cust,50,cust_39,pickup
0,0,34.0,54.0,10.0,10.0,cust,51,cust_40,delivery
-21,0,104.0,124.0,20.0,10.0,cust,52,cust_41,pickup
8,19,52.0,72.0,10.0,10.0,cust,53,cust_42,delivery
11,19,118.0,138.0,20.0,10.0,cust,54,cust_43,pickup
-8,-17,240.0,260.0,10.0,10.0,cust,55,cust_44,delivery
-10,-24,69.0,89.0,20.0,10.0,cust,56,cust_45,pickup
0,1,192.0,212.0,20.0,10.0,cust,57,cust_46,delivery
7,17,207.0,227.0,20.0,10.0,cust,58,cust_47,pickup
-5,-8,173.0,193.0,10.0,10.0,cust,59,cust_48,delivery
-18,21,220.0,240.0,10.0,10.0,cust,60,cust_49,pickup
