latitude,longitude,start TW,end TW,demand,service time,type,index,ID,customer type
18,30,,,,0.0,depot,1,depot_0,
8,-29,,,,0.0,depot,2,depot_1,
-6,20,,,,10.0,sat,3,sat_0_0,
-22,4,,,,10.0,sat,4,sat_1_0,
1,-24,,,,10.0,sat,5,sat_2_0,
1,0,136.0,156.0,10.0,10.0,cust,6,cust_0,delivery
-3,-19,144.0,164.0,20.0,10.0,cust,7,cust_1,pickup
8,-13,123.0,143.0,20.0,10.0,cust,8,cust_2,delivery
-5,21,29.0,49.0,10.0,10.0,cust,9,cust_3,pickup
13,-9,34.0,54.0,20.0,10.0,cust,10,cust_4,delivery
-14,25,214.0,234.0,10.0,10.0,cust,11,cust_5,pickup
7,25,47.0,67.0,10.0,10.0,cust,12,cust_6,delivery
-8,15,46.0,66.0,10.0,10.0,cust,13,cust_7,pickup
6,-18,219.0,239.0,10.0,10.0,cust,14,cust_8,delivery
-16,19,216.0,236.0,20.0,10.0,cust,15,cust_9,pickup
-18,17,44.0,64.0,10.0,10.0,cust,16,cust_10,delivery
-5,23,83.0,103.0,20.0,10.0,cust,17,cust_11,pickup
-23,12,141.0,161.0,20.0,10.0,cust,18,cust_12,delivery
-20,4,230.0,250.0,10.0,10.0,cust,19,cust_13,pickup
29,5,45.0,65.0,10.0,10.0,cust,20,cust_14,delivery
4,2,182.0,202.0,20.0,10.0,cust,21,cust_15,pickup
1,3,44.0,64.0,10.0,10.0,cust,22,cust_16,delivery
3,-1,152.0,172.0,20.0,10.0,cust,23,cust_17,pickup
-1,-3,82.0,102.0,10.0,10.0,cust,24,cust_18,delivery
26,-5,107.0,127.0,10.0,10.0,cust,25,cust_19,pickup
-4,-5,58.0,78.0,10.0,10.0,cust,26,cust_20,delivery
9,12,225.0,245.0,10.0,10.0,cust,27,cust_21,pickup
-9,24,91.0,111.0,20.0,10.0,cust,28,cust_22,delivery
13,5,109.0,129.0,20.0,10.0,cust,29,cust_23,pickup
15,-18,240.0,260.0,20.0,10.0,cust,30,cust_24,delivery
22,2,118.0,138.0,10.0,10.0,cust,31,cust_25,pickup
-12,4,201.0,221.0,10.0,10.0,cust,32,cust_26,delivery
-2,-4,250.0,270.0,20.0,10.0,cust,33,cust_27,pickup
17,-14,140.0,160.0,20.0,10.0,cust,34,cust_28,delivery
-22,19,178.0,198.0,20.0,10.0,cust,35,cust_29,pickup
6,-1,55.0,75.0,20.0,10.0,cust,36,cust_30,delivery
13,-20,209.0,229.0,10.0,10.0,cust,37,cust_31,pickup
2,6,45.0,65.0,20.0,10.0,cust,38,cust_32,delivery
-2,0,29.0,49.0,20.0,10.0,cust,39,cust_33,pickup
-8,17,57.0,77.0,20.0,10.0,cust,40,cust_34,delivery
-6,-11,48.0,68.0,20.0,10.0,cust,41,cust_35,pickup
21,20,67.0,87.0,20.0,10.0,cust,42,cust_36,delivery
-17,-9,59.0,79.0,20.0,10.0,cust,43,cust_37,pickup
17,5,217.0,237.0,20.0,10.0,cust,44,cust_38,delivery
16,-23,254.0,274.0,20.0,10.0,cust,45,cust_39,pickup
0,10,185.0,205.0,10.0,10.0,cust,46,cust_40,delivery
9,-10,28.0,48.0,10.0,10.0,cust,47,cust_41,pickup
4,12,194.0,214.0,10.0,10.0,cust,48,cust_42,delivery
27,10,107.0,127.0,20.0,10.0,cust,49,cust_43,pickup
20,-9,51.0,71.0,10.0,10.0,cust,50,cust_44,delivery
-7,-1,66.0,86.0,10.0,10.0,cust,51,cust_45,pickup
