latitude,longitude,start TW,end TW,demand,service time,type,index,ID,customer type
34,14,,,,0.0,depot,1,depot_0,
9,32,,,,0.0,depot,2,depot_1,
-18,27,,,,0.0,depot,3,depot_2,
-38,-9,,,,0.0,depot,4,depot_3,
11,-38,,,,0.0,depot,5,depot_4,
31,-18,,,,0.0,depot,6,depot_5,
7,20,,,,10.0,sat,7,sat_0_0,
-14,16,,,,10.0,sat,8,sat_1_0,
-7,-23,,,,10.0,sat,9,sat_2_0,
21,-4,,,,10.0,sat,10,sat_3_0,
-1,5,187.0,207.0,20.0,10.0,cust,11,cust_0,delivery
-6,-3,307.0,327.0,10.0,10.0,cust,12,cust_1,pickup
-7,7,222.0,242.0,20.0,10.0,cust,13,cust_2,delivery
-3,13,354.0,374.0,10.0,10.0,cust,14,cust_3,pickup
5,-7,203.0,223.0,20.0,10.0,cust,15,cust_4,delivery
3,5,69.0,89.0,20.0,10.0,cust,16,cust_5,pickup
15,19,290.0,310.0,10.0,10.0,cust,17,cust_6,delivery
-3,-1,170.0,190.0,20.0,10.0,cust,18,cust_7,pickup
-6,25,170.0,190.0,10.0,10.0,cust,19,cust_8,delivery
-2,-21,104.0,124.0,10.0,10.0,cust,20,cust_9,pickup
-5,-10,312.0,332.0,10.0,10.0,cust,21,cust_10,delivery
-22,-2,63.0,83.0,10.0,10.0,cust,22,cust_11,pickup
-8,-18,173.0,193.0,20.0,10.0,cust,23,cust_12,delivery
-22,19,193.0,213.0,20.0,10.0,cust,24,cust_13,pickup
1,2,229.0,249.0,20.0,10.0,cust,25,cust_14,delivery
-2,-18,301.0,321.0,20.0,10.0,cust,26,cust_15,pickup
-17,-10,80.0,100.0,20.0,10.0,cust,27,cust_16,delivery
-5,-7,161.0,181.0,20.0,10.0,cust,28,cust_17,pickup
-1,3,258.0,278.0,10.0,10.0,cust,29,cust_18,delivery
3,-20,266.0,286.0,10.0,10.0,cust,30,cust_19,pickup
-1,10,137.0,157.0,20.0,10.0,cust,31,cust_20,delivery
-4,-13,288.0,308.0,10.0,10.0,cust,32,cust_21,pickup
-2,-17,328.0,348.0,20.0,10.0,cust,33,cust_22,delivery
-4,2,335.0,355.0,10.0,10.0,cust,34,cust_23,pickup
3,-3,301.0,321.0,10.0,10.0,cust,35,cust_24,delivery
-7,0,313.0,333.0,20.0,10.0,cust,36,cust_25,pickup
20,-4,68.0,88.0,20.0,10.0,cust,37,cust_26,delivery
25,-16,254.0,274.0,20.0,10.0,cust,38,cust_27,pickup
-19,-22,124.0,144.0,20.0,10.0,cust,39,cust_28,delivery
25,0,331.0,351.0,20.0,10.0,cust,40,cust_29,pickup
-2,-10,229.0,249.0,20.0,10.0,cust,41,cust_30,delivery
7,-1,309.0,329.0,10.0,10.0,cust,42,cust_31,pickup
15,7,73.0,93.0,20.0,10.0,cust,43,cust_32,delivery
-5,5,282.0,302.0,20.0,10.0,cust,44,cust_33,pickup
11,6,158.0,178.0,20.0,10.0,cust,45,cust_34,delivery
2,13,189.0,209.0,20.0,10.0,cust,46,cust_35,pickup
21,15,98.0,118.0,10.0,10.0,cust,47,cust_36,delivery
14,16,136.0,156.0,20.0,10.0,cust,48,cust_37,pickup
-9,-10,310.0,330.0,20.0,10.0,cust,49,cust_38,delivery
4,5,339.0,359.0,20.0,10.0,cust,50,cust_39,pickup
-8,19,246.0,266.0,20.0,10.0,cust,51,cust_40,delivery
-5,6,176.0,196.0,10.0,10.0,cust,52,cust_41,pickup
-1,-23,206.0,226.0,10.0,10.0,cust,53,cust_42,delivery
-16,5,115.0,135.0,10.0,10.0,cust,54,cust_43,pickup
20,19,312.0,332.0,10.0,10.0,cust,55,cust_44,delivery
1,-1,162.0,182.0,10.0,10.0,cust,56,cust_45,pickup
-2,-5,237.0,257.0,10.0,10.0,cust,57,cust_46,delivery
6,9,224.0,244.0,20.0,10.0,cust,58,cust_47,pickup
1,-1,339.0,359.0,10.0,10.0,cust,59,cust_48,delivery
-23,-1,103.0,123.0,20.0,10.0,cust,60,cust_49,pickup
