latitude,longitude,start TW,end TW,demand,service time,type,index,ID,customer type
-15,35,,,,0.0,depot,1,depot_0,
1,-33,,,,0.0,depot,2,depot_1,
23,4,,,,10.0,sat,3,sat_0_0,
-19,-16,,,,10.0,sat,4,sat_1_0,
6,-23,,,,10.0,sat,5,sat_2_0,
5,-5,183.0,203.0,20.0,10.0,cust,6,cust_0,delivery
-18,19,68.0,88.0,10.0,10.0,cust,7,cust_1,pickup
17,-1,257.0,277.0,10.0,10.0,cust,8,cust_2,delivery
-18,-3,42.0,62.0,10.0,10.0,cust,9,cust_3,pickup
-16,-7,233.0,253.0,20.0,10.0,cust,10,cust_4,delivery
1,-1,47.0,67.0,10.0,10.0,cust,11,cust_5,pickup
2,1,241.0,261.0,10.0,10.0,cust,12,cust_6,delivery
-8,-12,171.0,191.0,10.0,10.0,cust,13,cust_7,pickup
15,0,256.0,276.0,20.0,10.0,cust,14,cust_8,delivery
8,2,40.0,60.0,10.0,10.0,cust,15,cust_9,pickup
-17,-23,92.0,112.0,10.0,10.0,cust,16,cust_10,delivery
27,8,210.0,230.0,20.0,10.0,cust,17,cust_11,pickup
-12,13,141.0,161.0,10.0,10.0,cust,18,cust_12,delivery
9,8,201.0,221.0,20.0,10.0,cust,19,cust_13,pickup
18,-17,196.0,216.0,20.0,10.0,cust,20,cust_14,delivery
-10,5,160.0,180.0,20.0,10.0,cust,21,cust_15,pickup
-1,22,223.0,243.0,10.0,10.0,cust,22,cust_16,delivery
19,11,133.0,153.0,20.0,10.0,cust,23,cust_17,pickup
6,-11,176.0,196.0,20.0,10.0,cust,24,cust_18,delivery
12,25,67.0,87.0,20.0,10.0,cust,25,cust_19,pickup
4,-16,71.0,91.0,20.0,10.0,cust,26,cust_20,delivery
-14,-6,79.0,99.0,20.0,10.0,cust,27,cust_21,pickup
-5,-25,79.0,99.0,20.0,10.0,cust,28,cust_22,delivery
-24,-2,247.0,267.0,20.0,10.0,cust,29,cust_23,pickup
13,-20,147.0,167.0,20.0,10.0,cust,30,cust_24,delivery
8,9,185.0,205.0,20.0,10.0,cust,31,cust_25,pickup
2,2,121.0,141.0,10.0,10.0,cust,32,cust_26,delivery
-17,-21,70.0,90.0,10.0,10.0,cust,33,cust_27,pickup
4,23,117.0,137.0,20.0,10.0,cust,34,cust_28,delivery
-23,9,244.0,264.0,10.0,10.0,cust,35,cust_29,pickup
9,13,193.0,213.0,20.0,10.0,cust,36,cust_30,delivery
5,-1,109.0,129.0,20.0,10.0,cust,37,cust_31,pickup
19,-19,32.0,52.0,20.0,10.0,cust,38,cust_32,delivery
-16,4,162.0,182.0,20.0,10.0,cust,39,cust_33,pickup
-2,-2,83.0,103.0,10.0,10.0,cust,40,cust_34,delivery
-14,24,200.0,220.0,10.0,10.0,cust,41,cust_35,pickup
29,6,75.0,95.0,10.0,10.0,cust,42,cust_36,delivery
-19,-21,182.0,202.0,10.0,10.0,cust,43,cust_37,pickup
0,1,186.0,206.0,10.0,10.0,cust,44,cust_38,delivery
14,8,149.0,169.0,20.0,10.0,cust,45,cust_39,pickup
-20,8,67.0,87.0,10.0,10.0,cust,46,cust_40,delivery
16,8,152.0,172.0,20.0,10.0,cust,47,cust_41,pickup
1,-7,43.0,63.0,10.0,10.0,cust,48,cust_42,delivery
-14,14,199.0,219.0,20.0,10.0,cust,49,cust_43,pickup
-6,-1,167.0,187.0,20.0,10.0,cust,50,cust_44,delivery
-1,-18,224.0,244.0,20.0,10.0,cust,51,cust_45,pickup
-13,12,250.0,270.0,20.0,10.0,cust,52,cust_46,delivery
-5,20,53.0,73.0,20.0,10.0,cust,53,cust_47,pickup
-8,-4,144.0,164.0,10.0,10.0,cust,54,cust_48,delivery
-2,-3,125.0,145.0,20.0,10.0,cust,55,cust_49,pickup
-11,-7,43.0,63.0,10.0,10.0,cust,56,cust_50,delivery
9,4,57.0,77.0,10.0,10.0,cust,57,cust_51,pickup
28,-10,77.0,97.0,10.0,10.0,cust,58,cust_52,delivery
19,11,102.0,122.0,20.0,10.0,cust,59,cust_53,pickup
-3,-2,161.0,181.0,20.0,10.0,cust,60,cust_54,delivery
-3,28,230.0,250.0,20.0,10.0,cust,61,cust_55,pickup
0,0,100.0,120.0,20.0,10.0,cust,62,cust_56,delivery
-14,-21,179.0,199.0,10.0,10.0,cust,63,cust_57,pickup
-9,2,191.0,211.0,10.0,10.0,cust,64,cust_58,delivery
26,-8,244.0,264.0,10.0,10.0,cust,65,cust_59,pickup
-4,-1,152.0,172.0,10.0,10.0,cust,66,cust_60,delivery
-5,-7,154.0,174.0,20.0,10.0,cust,67,cust_61,pickup
-1,17,237.0,257.0,10.0,10.0,cust,68,cust_62,delivery
6,-5,133.0,153.0,20.0,10.0,cust,69,cust_63,pickup
-20,8,196.0,216.0,10.0,10.0,cust,70,cust_64,delivery
11,13,53.0,73.0,20.0,10.0,cust,71,cust_65,pickup
-2,16,178.0,198.0,20.0,10.0,cust,72,cust_66,delivery
-4,-28,36.0,56.0,10.0,10.0,cust,73,cust_67,pickup
-27,10,206.0,226.0,20.0,10.0,cust,74,cust_68,delivery
8,12,121.0,141.0,10.0,10.0,cust,75,cust_69,pickup
7,20,141.0,161.0,20.0,10.0,cust,76,cust_70,delivery
2,10,181.0,201.0,10.0,10.0,cust,77,cust_71,pickup
18,2,154.0,174.0,10.0,10.0,cust,78,cust_72,delivery
9,-4,88.0,108.0,10.0,10.0,cust,79,cust_73,pickup
-7,15,239.0,259.0,20.0,10.0,cust,80,cust_74,delivery
-10,18,151.0,171.0,10.0,10.0,cust,81,cust_75,pickup
1,-2,233.0,253.0,10.0,10.0,cust,82,cust_76,delivery
18,2,110.0,130.0,20.0,10.0,cust,83,cust_77,pickup
