latitude,longitude,start TW,end TW,demand,service time,type,index,ID,customer type
28,20,,,,0.0,depot,1,depot_0,
-13,34,,,,0.0,depot,2,depot_1,
-26,29,,,,0.0,depot,3,depot_2,
-26,-23,,,,0.0,depot,4,depot_3,
14,-32,,,,0.0,depot,5,depot_4,
30,-10,,,,0.0,depot,6,depot_5,
21,9,,,,10.0,sat,7,sat_0_0,
-14,16,,,,10.0,sat,8,sat_1_0,
-15,-15,,,,10.0,sat,9,sat_2_0,
11,-17,,,,10.0,sat,10,sat_3_0,
4,-5,103.0,123.0,6.0,10.0,cust,11,cust_0,delivery
-1,9,245.0,265.0,14.0,10.0,cust,12,cust_1,pickup
-3,-5,126.0,146.0,16.0,10.0,cust,13,cust_2,delivery
3,-3,128.0,148.0,13.0,10.0,cust,14,cust_3,pickup
-3,-3,154.0,174.0,23.0,10.0,cust,15,cust_4,delivery
-20,10,32.0,52.0,15.0,10.0,cust,16,cust_5,pickup
0,1,44.0,64.0,21.0,10.0,cust,17,cust_6,delivery
0,1,214.0,234.0,7.0,10.0,cust,18,cust_7,pickup
-9,-1,153.0,173.0,16.0,10.0,cust,19,cust_8,delivery
20,19,92.0,112.0,9.0,10.0,cust,20,cust_9,pickup
20,-4,119.0,139.0,13.0,10.0,cust,21,cust_10,delivery
21,16,133.0,153.0,19.0,10.0,cust,22,cust_11,pickup
-2,9,91.0,111.0,21.0,10.0,cust,23,cust_12,delivery
11,20,156.0,176.0,12.0,10.0,cust,24,cust_13,pickup
-7,24,66.0,86.0,14.0,10.0,cust,25,cust_14,delivery
-20,-3,33.0,53.0,16.0,10.0,cust,26,cust_15,pickup
-6,-7,259.0,279.0,15.0,10.0,cust,27,cust_16,delivery
15,21,241.0,261.0,5.0,10.0,cust,28,cust_17,pickup
-4,-20,202.0,222.0,15.0,10.0,cust,29,cust_18,delivery
-17,-9,229.0,249.0,22.0,10.0,cust,30,cust_19,pickup
19,-12,98.0,118.0,16.0,10.0,cust,31,cust_20,delivery
14,8,70.0,90.0,12.0,10.0,cust,32,cust_21,pickup
11,17,93.0,113.0,12.0,10.0,cust,33,cust_22,delivery
4,4,129.0,149.0,7.0,10.0,cust,34,cust_23,pickup
2,-7,132.0,152.0,11.0,10.0,cust,35,cust_24,delivery
14,16,21.0,41.0,16.0,10.0,cust,36,cust_25,pickup
-1,-13,45.0,65.0,22.0,10.0,cust,37,cust_26,delivery
-21,-6,110.0,130.0,13.0,10.0,cust,38,cust_27,pickup
22,-3,246.0,266.0,17.0,10.0,cust,39,cust_28,delivery
-2,26,219.0,239.0,22.0,10.0,cust,40,cust_29,pickup
-21,15,146.0,166.0,9.0,10.0,cust,41,cust_30,delivery
-11,22,119.0,139.0,7.0,10.0,cust,42,cust_31,pickup
6,-5,94.0,114.0,10.0,10.0,cust,43,cust_32,delivery
1,0,195.0,215.0,13.0,10.0,cust,44,cust_33,pickup
-9,-25,217.0,237.0,24.0,10.0,cust,45,cust_34,delivery
12,-25,258.0,278.0,10.0,10.0,cust,46,cust_35,pickup
-8,26,163.0,183.0,11.0,10.0,cust,47,cust_36,delivery
10,-16,48.0,68.0,15.0,10.0,cust,48,cust_37,pickup
-10,12,208.0,228.0,5.0,10.0,cust,49,cust_38,delivery
11,-4,252.0,272.0,10.0,10.0,cust,50,cust_39,pickup
18,18,169.0,189.0,14.0,10.0,cust,51,cust_40,delivery
-14,0,251.0,271.0,16.0,10.0,cust,52,cust_41,pickup
19,13,63.0,83.0,6.0,10.0,cust,53,cust_42,delivery
6,-14,189.0,209.0,12.0,10.0,cust,54,cust_43,pickup
3,0,38.0,58.0,18.0,10.0,cust,55,cust_44,delivery
19,6,88.0,108.0,15.0,10.0,cust,56,cust_45,pickup
6,14,23.0,43.0,19.0,10.0,cust,57,cust_46,delivery
-7,2,132.0,152.0,19.0,10.0,cust,58,cust_47,pickup
18,11,124.0,144.0,16.0,10.0,cust,59,cust_48,delivery
11,-15,244.0,264.0,22.0,10.0,cust,60,cust_49,pickup
