latitude,longitude,start TW,end TW,demand,service time,type,index,ID,customer type
36,10,,,,0.0,depot,1,depot_0,
-22,-26,,,,0.0,depot,2,depot_1,
13,-29,,,,0.0,depot,3,depot_2,
8,19,,,,10.0,sat,4,sat_0_0,
-2,20,,,,10.0,sat,5,sat_1_0,
-21,-6,,,,10.0,sat,6,sat_2_0,
-17,-16,,,,10.0,sat,7,sat_3_0,
20,-12,,,,10.0,sat,8,sat_4_0,
-1,-5,61.0,81.0,10.0,10.0,cust,9,cust_0,delivery
0,0,329.0,349.0,20.0,10.0,cust,10,cust_1,pickup
-1,0,85.0,105.0,10.0,10.0,cust,11,cust_2,delivery
10,21,225.0,245.0,20.0,10.0,cust,12,cust_3,pickup
-16,-12,235.0,255.0,20.0,10.0,cust,13,cust_4,delivery
5,-1,189.0,209.0,20.0,10.0,cust,14,cust_5,pickup
0,16,282.0,302.0,10.0,10.0,cust,15,cust_6,delivery
-3,-6,97.0,117.0,10.0,10.0,cust,16,cust_7,pickup
-1,0,221.0,241.0,20.0,10.0,cust,17,cust_8,delivery
14,16,193.0,213.0,20.0,10.0,cust,18,cust_9,pickup
-10,-6,318.0,338.0,10.0,10.0,cust,19,cust_10,delivery
-2,2,286.0,306.0,10.0,10.0,cust,20,cust_11,pickup
9,-11,201.0,221.0,10.0,10.0,cust,21,cust_12,delivery
-3,0,83.0,103.0,10.0,10.0,cust,22,cust_13,pickup
1,0,303.0,323.0,20.0,10.0,cust,23,cust_14,delivery
