latitude,longitude,start TW,end TW,demand,service time,type,index,ID,customer type
32,15,,,,0.0,depot,1,depot_0,
6,39,,,,0.0,depot,2,depot_1,
-31,7,,,,0.0,depot,3,depot_2,
-33,-3,,,,0.0,depot,4,depot_3,
-10,-38,,,,0.0,depot,5,depot_4,
19,-29,,,,0.0,depot,6,depot_5,
24,4,,,,10.0,sat,7,sat_0_0,
-24,3,,,,10.0,sat,8,sat_1_0,
-22,-7,,,,10.0,sat,9,sat_2_0,
4,-22,,,,10.0,sat,10,sat_3_0,
1,-1,206.0,226.0,20.0,10.0,cust,11,cust_0,delivery
11,-9,212.0,232.0,10.0,10.0,cust,12,cust_1,pickup
20,7,161.0,181.0,10.0,10.0,cust,13,cust_2,delivery
-4,-12,259.0,279.0,20.0,10.0,cust,14,cust_3,pickup
-2,-4,235.0,255.0,10.0,10.0,cust,15,cust_4,delivery
-10,5,304.0,324.0,10.0,10.0,cust,16,cust_5,pickup
-5,8,152.0,172.0,20.0,10.0,cust,17,cust_6,delivery
21,16,310.0,330.0,10.0,10.0,cust,18,cust_7,pickup
-25,-6,140.0,160.0,20.0,10.0,cust,19,cust_8,delivery
17,11,136.0,156.0,10.0,10.0,cust,20,cust_9,pickup
8,8,99.0,119.0,20.0,10.0,cust,21,cust_10,delivery
-10,1,116.0,136.0,10.0,10.0,cust,22,cust_11,pickup
1,3,273.0,293.0,20.0,10.0,cust,23,cust_12,delivery
10,4,61.0,81.0,20.0,10.0,cust,24,cust_13,pickup
-18,-16,201.0,221.0,10.0,10.0,cust,25,cust_14,delivery
1,-13,102.0,122.0,10.0,10.0,cust,26,cust_15,pickup
24,-4,328.0,348.0,20.0,10.0,cust,27,cust_16,delivery
11,-26,283.0,303.0,20.0,10.0,cust,28,cust_17,pickup
-7,23,195.0,215.0,10.0,10.0,cust,29,cust_18,delivery
-1,2,82.0,102.0,20.0,10.0,cust,30,cust_19,pickup
8,9,138.0,158.0,10.0,10.0,cust,31,cust_20,delivery
-28,-8,301.0,321.0,10.0,10.0,cust,32,cust_21,pickup
-11,11,278.0,298.0,10.0,10.0,cust,33,cust_22,delivery
-7,-2,261.0,281.0,20.0,10.0,cust,34,cust_23,pickup
-18,9,264.0,284.0,20.0,10.0,cust,35,cust_24,delivery
-21,-17,103.0,123.0,20.0,10.0,cust,36,cust_25,pickup
9,21,315.0,335.0,10.0,10.0,cust,37,cust_26,delivery
11,10,67.0,87.0,10.0,10.0,cust,38,cust_27,pickup
-8,5,272.0,292.0,20.0,10.0,cust,39,cust_28,delivery
20,-3,103.0,123.0,10.0,10.0,cust,40,cust_29,pickup
-9,-17,341.0,361.0,10.0,10.0,cust,41,cust_30,delivery
-18,-20,241.0,261.0,20.0,10.0,cust,42,cust_31,pickup
22,-4,111.0,131.0,10.0,10.0,cust,43,cust_32,delivery
-9,-13,121.0,141.0,10.0,10.0,cust,44,cust_33,pickup
2,-7,260.0,280.0,20.0,10.0,cust,45,cust_34,delivery
9,-8,359.0,379.0,10.0,10.0,cust,46,cust_35,pickup
3,-22,84.0,104.0,20.0,10.0,cust,47,cust_36,delivery
9,9,104.0,124.0,10.0,10.0,cust,48,cust_37,pickup
11,-3,232.0,252.0,10.0,10.0,cust,49,cust_38,delivery
-19,14,205.0,225.0,10.0,10.0,cust,50,cust_39,pickup
0,0,305.0,325.0,20.0,10.0,cust,51,cust_40,delivery
1,-3,197.0,217.0,20.0,10.0,cust,52,cust_41,pickup
-7,0,264.0,284.0,20.0,10.0,cust,53,cust_42,delivery
3,-8,182.0,202.0,20.0,10.0,cust,54,cust_43,pickup
3,-2,262.0,282.0,20.0,10.0,cust,55,cust_44,delivery
-10,8,151.0,171.0,20.0,10.0,cust,56,cust_45,pickup
1,0,183.0,203.0,10.0,10.0,cust,57,cust_46,delivery
-2,4,177.0,197.0,10.0,10.0,cust,58,cust_47,pickup
9,26,261.0,281.0,10.0,10.0,cust,59,cust_48,delivery
-8,1,181.0,201.0,20.0,10.0,cust,60,cust_49,pickup
