latitude,longitude,start TW,end TW,demand,service time,type,index,ID,customer type
29,16,,,,0.0,depot,1,depot_0,
-8,33,,,,0.0,depot,2,depot_1,
-26,29,,,,0.0,depot,3,depot_2,
-35,-6,,,,0.0,depot,4,depot_3,
-3,-38,,,,0.0,depot,5,depot_4,
28,-11,,,,0.0,depot,6,depot_5,
19,12,,,,10.0,sat,7,sat_0_0,
-1,23,,,,10.0,sat,8,sat_1_0,
-24,-6,,,,10.0,sat,9,sat_2_0,
12,-16,,,,10.0,sat,10,sat_3_0,
4,-5,168.0,188.0,10.0,10.0,cust,11,cust_0,delivery
5,9,102.0,122.0,20.0,10.0,cust,12,cust_1,pickup
5,-26,283.0,303.0,20.0,10.0,cust,13,cust_2,delivery
1,17,148.0,168.0,20.0,10.0,cust,14,cust_3,pickup
-26,10,171.0,191.0,20.0,10.0,cust,15,cust_4,delivery
15,-15,133.0,153.0,20.0,10.0,cust,16,cust_5,pickup
6,-17,128.0,148.0,20.0,10.0,cust,17,cust_6,delivery
-25,-4,330.0,350.0,20.0,10.0,cust,18,cust_7,pickup
7,11,199.0,219.0,10.0,10.0,cust,19,cust_8,delivery
-18,-21,72.0,92.0,20.0,10.0,cust,20,cust_9,pickup
7,-11,224.0,244.0,10.0,10.0,cust,21,cust_10,delivery
5,0,310.0,330.0,20.0,10.0,cust,22,cust_11,pickup
3,-7,73.0,93.0,10.0,10.0,cust,23,cust_12,delivery
10,0,325.0,345.0,20.0,10.0,cust,24,cust_13,pickup
14,6,257.0,277.0,10.0,10.0,cust,25,cust_14,delivery
-2,-2,201.0,221.0,10.0,10.0,cust,26,cust_15,pickup
1,-10,132.0,152.0,20.0,10.0,cust,27,cust_16,delivery
-10,1,339.0,359.0,20.0,10.0,cust,28,cust_17,pickup
-6,17,320.0,340.0,10.0,10.0,cust,29,cust_18,delivery
23,14,151.0,171.0,10.0,10.0,cust,30,cust_19,pickup
17,10,135.0,155.0,20.0,10.0,cust,31,cust_20,delivery
-2,-23,276.0,296.0,10.0,10.0,cust,32,cust_21,pickup
8,19,78.0,98.0,10.0,10.0,cust,33,cust_22,delivery
-1,-1,109.0,129.0,10.0,10.0,cust,34,cust_23,pickup
2,-16,339.0,359.0,10.0,10.0,cust,35,cust_24,delivery
2,-8,224.0,244.0,20.0,10.0,cust,36,cust_25,pickup
-6,6,121.0,141.0,20.0,10.0,cust,37,cust_26,delivery
-14,8,140.0,160.0,10.0,10.0,cust,38,cust_27,pickup
3,-1,277.0,297.0,20.0,10.0,cust,39,cust_28,delivery
13,23,259.0,279.0,10.0,10.0,cust,40,cust_29,pickup
-6,-29,118.0,138.0,10.0,10.0,cust,41,cust_30,delivery
13,-5,77.0,97.0,10.0,10.0,cust,42,cust_31,pickup
23,-4,335.0,355.0,20.0,10.0,cust,43,cust_32,delivery
5,6,143.0,163.0,10.0,10.0,cust,44,cust_33,pickup
-27,6,357.0,377.0,10.0,10.0,cust,45,cust_34,delivery
5,-7,319.0,339.0,20.0,10.0,cust,46,cust_35,pickup
2,-20,113.0,133.0,10.0,10.0,cust,47,cust_36,delivery
5,-10,169.0,189.0,10.0,10.0,cust,48,cust_37,pickup
-1,0,87.0,107.0,10.0,10.0,cust,49,cust_38,delivery
-4,13,174.0,194.0,10.0,10.0,cust,50,cust_39,pickup
0,0,187.0,207.0,10.0,10.0,cust,51,cust_40,delivery
-21,0,155.0,175.0,10.0,10.0,cust,52,cust_41,pickup
8,19,148.0,168.0,20.0,10.0,cust,53,cust_42,delivery
11,19,348.0,368.0,20.0,10.0,cust,54,cust_43,pickup
-8,-17,61.0,81.0,20.0,10.0,cust,55,cust_44,delivery
-10,-24,172.0,192.0,10.0,10.0,cust,56,cust_45,pickup
0,1,292.0,312.0,10.0,10.0,cust,57,cust_46,delivery
7,17,271.0,291.0,10.0,10.0,cust,58,cust_47,pickup
-5,-8,116.0,136.0,20.0,10.0,cust,59,cust_48,delivery
-18,21,325.0,345.0,20.0,10.0,cust,60,cust_49,pickup
