latitude,longitude,start TW,end TW,demand,service time,type,index,ID,customer type
28,19,,,,0.0,depot,1,depot_0,
14,33,,,,0.0,depot,2,depot_1,
-38,8,,,,0.0,depot,3,depot_2,
-30,-27,,,,0.0,depot,4,depot_3,
7,-33,,,,0.0,depot,5,depot_4,
29,-14,,,,0.0,depot,6,depot_5,
2,20,,,,10.0,sat,7,sat_0_0,
-11,18,,,,10.0,sat,8,sat_1_0,
-23,-2,,,,10.0,sat,9,sat_2_0,
20,-6,,,,10.0,sat,10,sat_3_0,
6,-15,191.0,211.0,20.0,10.0,cust,11,cust_0,delivery
-4,-3,202.0,222.0,10.0,10.0,cust,12,cust_1,pickup
25,1,190.0,210.0,10.0,10.0,cust,13,cust_2,delivery
-1,-18,169.0,189.0,10.0,10.0,cust,14,cust_3,pickup
-13,3,82.0,102.0,10.0,10.0,cust,15,cust_4,delivery
15,-13,148.0,168.0,20.0,10.0,cust,16,cust_5,pickup
-15,-21,195.0,215.0,10.0,10.0,cust,17,cust_6,delivery
16,17,40.0,60.0,20.0,10.0,cust,18,cust_7,pickup
-1,0,118.0,138.0,10.0,10.0,cust,19,cust_8,delivery
-10,-21,47.0,67.0,20.0,10.0,cust,20,cust_9,pickup
-19,11,75.0,95.0,10.0,10.0,cust,21,cust_10,delivery
-2,-2,164.0,184.0,20.0,10.0,cust,22,cust_11,pickup
2,3,204.0,224.0,10.0,10.0,cust,23,cust_12,delivery
24,12,201.0,221.0,10.0,10.0,cust,24,cust_13,pickup
-2,0,255.0,275.0,20.0,10.0,cust,25,cust_14,delivery
-14,3,94.0,114.0,20.0,10.0,cust,26,cust_15,pickup
-2,24,71.0,91.0,10.0,10.0,cust,27,cust_16,delivery
-10,12,88.0,108.0,20.0,10.0,cust,28,cust_17,pickup
14,-9,110.0,130.0,10.0,10.0,cust,29,cust_18,delivery
-10,9,180.0,200.0,20.0,10.0,cust,30,cust_19,pickup
-6,2,109.0,129.0,20.0,10.0,cust,31,cust_20,delivery
-1,-1,201.0,221.0,10.0,10.0,cust,32,cust_21,pickup
