latitude,longitude,start TW,end TW,demand,service time,type,index,ID,customer type
2,33,,,,0.0,depot,1,depot_0,
-35,-18,,,,0.0,depot,2,depot_1,
20,7,,,,10.0,sat,3,sat_0_0,
-12,17,,,,10.0,sat,4,sat_1_0,
25,-1,,,,10.0,sat,5,sat_2_0,
4,10,138.0,158.0,10.0,10.0,cust,6,cust_0,delivery
-22,-3,153.0,173.0,10.0,10.0,cust,7,cust_1,pickup
-7,-8,60.0,80.0,24.0,10.0,cust,8,cust_2,delivery
-1,-7,92.0,112.0,20.0,10.0,cust,9,cust_3,pickup
-8,12,113.0,133.0,11.0,10.0,cust,10,cust_4,delivery
-14,9,234.0,254.0,22.0,10.0,cust,11,cust_5,pickup
-1,1,56.0,76.0,19.0,10.0,cust,12,cust_6,delivery
-8,18,102.0,122.0,16.0,10.0,cust,13,cust_7,pickup
-4,-6,256.0,276.0,18.0,10.0,cust,14,cust_8,delivery
-2,26,191.0,211.0,11.0,10.0,cust,15,cust_9,pickup
7,-2,182.0,202.0,16.0,10.0,cust,16,cust_10,delivery
0,2,58.0,78.0,20.0,10.0,cust,17,cust_11,pickup
-28,1,243.0,263.0,7.0,10.0,cust,18,cust_12,delivery
6,-1,92.0,112.0,17.0,10.0,cust,19,cust_13,pickup
10,-19,54.0,74.0,16.0,10.0,cust,20,cust_14,delivery
