latitude,longitude,start TW,end TW,demand,service time,type,index,ID,customer type
29,16,,,,0.0,depot,1,depot_0,
-8,33,,,,0.0,depot,2,depot_1,
-26,29,,,,0.0,depot,3,depot_2,
-35,-6,,,,0.0,depot,4,depot_3,
-3,-38,,,,0.0,depot,5,depot_4,
28,-11,,,,0.0,depot,6,depot_5,
19,12,,,,10.0,sat,7,sat_0_0,
-1,23,,,,10.0,sat,8,sat_1_0,
-24,-6,,,,10.0,sat,9,sat_2_0,
12,-16,,,,10.0,sat,10,sat_3_0,
4,-5,208.0,228.0,12.0,10.0,cust,11,cust_0,delivery
5,9,22.0,42.0,16.0,10.0,cust,12,cust_1,pickup
5,-26,125.0,145.0,13.0,10.0,cust,13,cust_2,delivery
1,17,22.0,42.0,15.0,10.0,cust,14,cust_3,pickup
-26,10,42.0,62.0,13.0,10.0,cust,15,cust_4,delivery
15,-15,188.0,208.0,9.0,10.0,cust,16,cust_5,pickup
6,-17,241.0,261.0,8.0,10.0,cust,17,cust_6,delivery
-25,-4,149.0,169.0,17.0,10.0,cust,18,cust_7,pickup
7,11,122.0,142.0,21.0,10.0,cust,19,cust_8,delivery
-18,-21,69.0,89.0,24.0,10.0,cust,20,cust_9,pickup
7,-11,238.0,258.0,15.0,10.0,cust,21,cust_10,delivery
5,0,39.0,59.0,14.0,10.0,cust,22,cust_11,pickup
3,-7,247.0,267.0,19.0,10.0,cust,23,cust_12,delivery
10,0,22.0,42.0,6.0,10.0,cust,24,cust_13,pickup
14,6,210.0,230.0,22.0,10.0,cust,25,cust_14,delivery
-2,-2,131.0,151.0,21.0,10.0,cust,26,cust_15,pickup
1,-10,239.0,259.0,17.0,10.0,cust,27,cust_16,delivery
-10,1,102.0,122.0,18.0,10.0,cust,28,cust_17,pickup
-6,17,23.0,43.0,20.0,10.0,cust,29,cust_18,delivery
23,14,256.0,276.0,7.0,10.0,cust,30,cust_19,pickup
17,10,91.0,111.0,11.0,10.0,cust,31,cust_20,delivery
-2,-23,66.0,86.0,7.0,10.0,cust,32,cust_21,pickup
8,19,218.0,238.0,19.0,10.0,cust,33,cust_22,delivery
-1,-1,92.0,112.0,23.0,10.0,cust,34,cust_23,pickup
2,-16,65.0,85.0,6.0,10.0,cust,35,cust_24,delivery
2,-8,163.0,183.0,9.0,10.0,cust,36,cust_25,pickup
-6,6,227.0,247.0,19.0,10.0,cust,37,cust_26,delivery
-14,8,172.0,192.0,24.0,10.0,cust,38,cust_27,pickup
3,-1,22.0,42.0,16.0,10.0,cust,39,cust_28,delivery
13,23,80.0,100.0,14.0,10.0,cust,40,cust_29,pickup
-6,-29,144.0,164.0,14.0,10.0,cust,41,cust_30,delivery
13,-5,92.0,112.0,17.0,10.0,cust,42,cust_31,pickup
23,-4,158.0,178.0,11.0,10.0,cust,43,cust_32,delivery
5,6,127.0,147.0,18.0,10.0,cust,44,cust_33,pickup
-27,6,50.0,70.0,11.0,10.0,cust,45,cust_34,delivery
5,-7,148.0,168.0,13.0,10.0,cust,46,cust_35,pickup
2,-20,239.0,259.0,19.0,10.0,cust,47,cust_36,delivery
5,-10,95.0,115.0,5.0,10.0,cust,48,cust_37,pickup
-1,0,258.0,278.0,7.0,10.0,cust,49,cust_38,delivery
-4,13,174.0,194.0,10.0,10.0,cust,50,cust_39,pickup
0,0,248.0,268.0,12.0,10.0,cust,51,cust_40,delivery
-21,0,106.0,126.0,5.0,10.0,cust,52,cust_41,pickup
8,19,66.0,86.0,14.0,10.0,cust,53,cust_42,delivery
11,19,132.0,152.0,11.0,10.0,cust,54,cust_43,pickup
-8,-17,255.0,275.0,17.0,10.0,cust,55,cust_44,delivery
-10,-24,104.0,124.0,20.0,10.0,cust,56,cust_45,pickup
0,1,69.0,89.0,19.0,10.0,cust,57,cust_46,delivery
7,17,55.0,75.0,12.0,10.0,cust,58,cust_47,pickup
-5,-8,247.0,267.0,22.0,10.0,cust,59,cust_48,delivery
-18,21,135.0,155.0,19.0,10.0,cust,60,cust_49,pickup
