latitude,longitude,start TW,end TW,demand,service time,type,index,ID,customer type
28,18,,,,0.0,depot,1,depot_0,
-10,32,,,,0.0,depot,2,depot_1,
-21,34,,,,0.0,depot,3,depot_2,
-20,-28,,,,0.0,depot,4,depot_3,
17,-34,,,,0.0,depot,5,depot_4,
29,-11,,,,0.0,depot,6,depot_5,
4,21,,,,10.0,sat,7,sat_0_0,
-17,16,,,,10.0,sat,8,sat_1_0,
-4,-24,,,,10.0,sat,9,sat_2_0,
19,-16,,,,10.0,sat,10,sat_3_0,
-11,-13,341.0,431.0,10.0,10.0,cust,11,cust_0,delivery
1,17,95.0,185.0,20.0,10.0,cust,12,cust_1,pickup
-14,-23,303.0,393.0,10.0,10.0,cust,13,cust_2,delivery
11,-3,269.0,359.0,10.0,10.0,cust,14,cust_3,pickup
18,-20,173.0,263.0,10.0,10.0,cust,15,cust_4,delivery
2,-24,63.0,153.0,10.0,10.0,cust,16,cust_5,pickup
0,-1,73.0,163.0,20.0,10.0,cust,17,cust_6,delivery
-3,6,69.0,159.0,10.0,10.0,cust,18,cust_7,pickup
13,1,71.0,161.0,20.0,10.0,cust,19,cust_8,delivery
-4,-3,219.0,309.0,10.0,10.0,cust,20,cust_9,pickup
3,-22,347.0,437.0,20.0,10.0,cust,21,cust_10,delivery
-12,9,99.0,189.0,10.0,10.0,cust,22,cust_11,pickup
2,0,353.0,443.0,20.0,10.0,cust,23,cust_12,delivery
-22,9,288.0,378.0,20.0,10.0,cust,24,cust_13,pickup
9,-2,305.0,395.0,20.0,10.0,cust,25,cust_14,delivery
2,5,145.0,235.0,10.0,10.0,cust,26,cust_15,pickup
-16,-20,314.0,404.0,10.0,10.0,cust,27,cust_16,delivery
5,2,144.0,234.0,10.0,10.0,cust,28,cust_17,pickup
-10,12,329.0,419.0,20.0,10.0,cust,29,cust_18,delivery
3,9,123.0,213.0,20.0,10.0,cust,30,cust_19,pickup
1,25,272.0,362.0,20.0,10.0,cust,31,cust_20,delivery
18,-8,190.0,280.0,10.0,10.0,cust,32,cust_21,pickup
12,8,73.0,163.0,20.0,10.0,cust,33,cust_22,delivery
-4,-22,317.0,407.0,20.0,10.0,cust,34,cust_23,pickup
11,-8,329.0,419.0,10.0,10.0,cust,35,cust_24,delivery
-4,-3,102.0,192.0,10.0,10.0,cust,36,cust_25,pickup
2,-2,165.0,255.0,20.0,10.0,cust,37,cust_26,delivery
-17,16,284.0,374.0,10.0,10.0,cust,38,cust_27,pickup
17,-1,351.0,441.0,20.0,10.0,cust,39,cust_28,delivery
0,0,148.0,238.0,20.0,10.0,cust,40,cust_29,pickup
-12,25,317.0,407.0,20.0,10.0,cust,41,cust_30,delivery
-25,-3,336.0,426.0,20.0,10.0,cust,42,cust_31,pickup
-22,-16,266.0,356.0,20.0,10.0,cust,43,cust_32,delivery
-14,1,276.0,366.0,10.0,10.0,cust,44,cust_33,pickup
-19,-13,164.0,254.0,20.0,10.0,cust,45,cust_34,delivery
-3,-3,178.0,268.0,20.0,10.0,cust,46,cust_35,pickup
24,-6,85.0,175.0,10.0,10.0,cust,47,cust_36,delivery
13,4,263.0,353.0,10.0,10.0,cust,48,cust_37,pickup
-9,-13,112.0,202.0,20.0,10.0,cust,49,cust_38,delivery
8,-15,124.0,214.0,10.0,10.0,cust,50,cust_39,pickup
24,-16,238.0,328.0,20.0,10.0,cust,51,cust_40,delivery
8,1,340.0,430.0,20.0,10.0,cust,52,cust_41,pickup
4,-18,112.0,202.0,20.0,10.0,cust,53,cust_42,delivery
0,0,81.0,171.0,20.0,10.0,cust,54,cust_43,pickup
0,2,128.0,218.0,10.0,10.0,cust,55,cust_44,delivery
5,-7,185.0,275.0,10.0,10.0,cust,56,cust_45,pickup
25,1,249.0,339.0,10.0,10.0,cust,57,cust_46,delivery
-13,-2,197.0,287.0,20.0,10.0,cust,58,cust_47,pickup
-12,9,308.0,398.0,10.0,10.0,cust,59,cust_48,delivery
-7,-17,183.0,273.0,10.0,10.0,cust,60,cust_49,pickup
-2,0,150.0,240.0,20.0,10.0,cust,61,cust_50,delivery
3,8,184.0,274.0,10.0,10.0,cust,62,cust_51,pickup
0,0,173.0,263.0,10.0,10.0,cust,63,cust_52,delivery
9,-21,153.0,243.0,10.0,10.0,cust,64,cust_53,pickup
12,24,214.0,304.0,10.0,10.0,cust,65,cust_54,delivery
5,7,302.0,392.0,10.0,10.0,cust,66,cust_55,pickup
12,2,171.0,261.0,10.0,10.0,cust,67,cust_56,delivery
8,6,347.0,437.0,20.0,10.0,cust,68,cust_57,pickup
5,-9,157.0,247.0,10.0,10.0,cust,69,cust_58,delivery
5,2,122.0,212.0,20.0,10.0,cust,70,cust_59,pickup
-7,4,135.0,225.0,10.0,10.0,cust,71,cust_60,delivery
-21,14,217.0,307.0,10.0,10.0,cust,72,cust_61,pickup
8,-10,275.0,365.0,20.0,10.0,cust,73,cust_62,delivery
5,-8,146.0,236.0,10.0,10.0,cust,74,cust_63,pickup
10,17,331.0,421.0,10.0,10.0,cust,75,cust_64,delivery
