latitude,longitude,start TW,end TW,demand,service time,type,index,ID,customer type
-27,19,,,,0.0,depot,1,depot_0,
31,-10,,,,0.0,depot,2,depot_1,
1,21,,,,10.0,sat,3,sat_0_0,
-19,13,,,,10.0,sat,4,sat_1_0,
5,-22,,,,10.0,sat,5,sat_2_0,
-28,4,236.0,326.0,20.0,10.0,cust,6,cust_0,delivery
4,-3,175.0,265.0,10.0,10.0,cust,7,cust_1,pickup
-6,-23,281.0,371.0,20.0,10.0,cust,8,cust_2,delivery
11,1,130.0,220.0,20.0,10.0,cust,9,cust_3,pickup
15,-13,323.0,413.0,20.0,10.0,cust,10,cust_4,delivery
15,-8,349.0,439.0,10.0,10.0,cust,11,cust_5,pickup
21,11,318.0,408.0,10.0,10.0,cust,12,cust_6,delivery
13,2,227.0,317.0,10.0,10.0,cust,13,cust_7,pickup
-5,22,65.0,155.0,10.0,10.0,cust,14,cust_8,delivery
1,-2,79.0,169.0,10.0,10.0,cust,15,cust_9,pickup
24,-15,223.0,313.0,20.0,10.0,cust,16,cust_10,delivery
-3,14,279.0,369.0,20.0,10.0,cust,17,cust_11,pickup
2,15,73.0,163.0,20.0,10.0,cust,18,cust_12,delivery
23,-11,78.0,168.0,20.0,10.0,cust,19,cust_13,pickup
10,-1,167.0,257.0,10.0,10.0,cust,20,cust_14,delivery
-11,14,220.0,310.0,10.0,10.0,cust,21,cust_15,pickup
22,-7,355.0,445.0,20.0,10.0,cust,22,cust_16,delivery
-9,-1,354.0,444.0,20.0,10.0,cust,23,cust_17,pickup
-1,-3,292.0,382.0,10.0,10.0,cust,24,cust_18,delivery
-1,8,312.0,402.0,10.0,10.0,cust,25,cust_19,pickup
0,1,264.0,354.0,20.0,10.0,cust,26,cust_20,delivery
3,-5,291.0,381.0,20.0,10.0,cust,27,cust_21,pickup
21,-7,287.0,377.0,10.0,10.0,cust,28,cust_22,delivery
-12,3,179.0,269.0,10.0,10.0,cust,29,cust_23,pickup
-19,16,260.0,350.0,10.0,10.0,cust,30,cust_24,delivery
29,3,93.0,183.0,20.0,10.0,cust,31,cust_25,pickup
2,6,185.0,275.0,20.0,10.0,cust,32,cust_26,delivery
-3,-19,121.0,211.0,10.0,10.0,cust,33,cust_27,pickup
9,18,86.0,176.0,10.0,10.0,cust,34,cust_28,delivery
20,-4,305.0,395.0,20.0,10.0,cust,35,cust_29,pickup
-1,6,276.0,366.0,10.0,10.0,cust,36,cust_30,delivery
9,7,183.0,273.0,10.0,10.0,cust,37,cust_31,pickup
1,-10,272.0,362.0,10.0,10.0,cust,38,cust_32,delivery
-9,9,294.0,384.0,10.0,10.0,cust,39,cust_33,pickup
-4,4,144.0,234.0,20.0,10.0,cust,40,cust_34,delivery
3,-2,304.0,394.0,20.0,10.0,cust,41,cust_35,pickup
-4,-4,353.0,443.0,10.0,10.0,cust,42,cust_36,delivery
-9,-9,208.0,298.0,10.0,10.0,cust,43,cust_37,pickup
25,3,116.0,206.0,20.0,10.0,cust,44,cust_38,delivery
-19,-5,327.0,417.0,10.0,10.0,cust,45,cust_39,pickup
-4,0,102.0,192.0,20.0,10.0,cust,46,cust_40,delivery
-2,-6,93.0,183.0,20.0,10.0,cust,47,cust_41,pickup
24,-13,336.0,426.0,20.0,10.0,cust,48,cust_42,delivery
-2,-1,187.0,277.0,20.0,10.0,cust,49,cust_43,pickup
-22,17,189.0,279.0,10.0,10.0,cust,50,cust_44,delivery
12,23,90.0,180.0,20.0,10.0,cust,51,cust_45,pickup
22,1,154.0,244.0,10.0,10.0,cust,52,cust_46,delivery
-4,-1,254.0,344.0,20.0,10.0,cust,53,cust_47,pickup
-8,9,155.0,245.0,20.0,10.0,cust,54,cust_48,delivery
2,1,193.0,283.0,20.0,10.0,cust,55,cust_49,pickup
-1,5,235.0,325.0,10.0,10.0,cust,56,cust_50,delivery
12,1,62.0,152.0,20.0,10.0,cust,57,cust_51,pickup
-16,-9,306.0,396.0,10.0,10.0,cust,58,cust_52,delivery
16,-6,177.0,267.0,20.0,10.0,cust,59,cust_53,pickup
13,-25,186.0,276.0,10.0,10.0,cust,60,cust_54,delivery
-10,5,187.0,277.0,10.0,10.0,cust,61,cust_55,pickup
-1,28,322.0,412.0,20.0,10.0,cust,62,cust_56,delivery
-20,-22,298.0,388.0,10.0,10.0,cust,63,cust_57,pickup
-8,-20,102.0,192.0,10.0,10.0,cust,64,cust_58,delivery
23,9,115.0,205.0,20.0,10.0,cust,65,cust_59,pickup
-12,-2,289.0,379.0,10.0,10.0,cust,66,cust_60,delivery
-5,9,358.0,448.0,10.0,10.0,cust,67,cust_61,pickup
7,-11,333.0,423.0,10.0,10.0,cust,68,cust_62,delivery
22,-1,159.0,249.0,20.0,10.0,cust,69,cust_63,pickup
-24,9,251.0,341.0,10.0,10.0,cust,70,cust_64,delivery
-2,0,142.0,232.0,20.0,10.0,cust,71,cust_65,pickup
7,7,67.0,157.0,10.0,10.0,cust,72,cust_66,delivery
21,1,258.0,348.0,10.0,10.0,cust,73,cust_67,pickup
1,-1,73.0,163.0,20.0,10.0,cust,74,cust_68,delivery
-2,-6,319.0,409.0,20.0,10.0,cust,75,cust_69,pickup
3,6,130.0,220.0,10.0,10.0,cust,76,cust_70,delivery
-3,-1,143.0,233.0,20.0,10.0,cust,77,cust_71,pickup
-22,11,233.0,323.0,10.0,10.0,cust,78,cust_72,delivery
0,-20,221.0,311.0,10.0,10.0,cust,79,cust_73,pickup
-12,16,111.0,201.0,10.0,10.0,cust,80,cust_74,delivery
-2,-5,262.0,352.0,20.0,10.0,cust,81,cust_75,pickup
-16,3,226.0,316.0,20.0,10.0,cust,82,cust_76,delivery
