latitude,longitude,start TW,end TW,demand,service time,type,index,ID,customer type
26,17,,,,0.0,depot,1,depot_0,
-33,-13,,,,0.0,depot,2,depot_1,
16,14,,,,10.0,sat,3,sat_0_0,
-24,-3,,,,10.0,sat,4,sat_1_0,
4,-21,,,,10.0,sat,5,sat_2_0,
-16,2,215.0,235.0,5.0,10.0,cust,6,cust_0,delivery
2,-7,195.0,215.0,5.0,10.0,cust,7,cust_1,pickup
-18,24,252.0,272.0,18.0,10.0,cust,8,cust_2,delivery
15,-4,152.0,172.0,20.0,10.0,cust,9,cust_3,pickup
-10,-16,187.0,207.0,11.0,10.0,cust,10,cust_4,delivery
5,-16,118.0,138.0,24.0,10.0,cust,11,cust_5,pickup
-8,16,229.0,249.0,18.0,10.0,cust,12,cust_6,delivery
7,-7,111.0,131.0,5.0,10.0,cust,13,cust_7,pickup
-16,13,45.0,65.0,5.0,10.0,cust,14,cust_8,delivery
-3,2,238.0,258.0,21.0,10.0,cust,15,cust_9,pickup
10,16,139.0,159.0,24.0,10.0,cust,16,cust_10,delivery
-6,17,56.0,76.0,8.0,10.0,cust,17,cust_11,pickup
-7,-23,66.0,86.0,8.0,10.0,cust,18,cust_12,delivery
-7,-11,141.0,161.0,16.0,10.0,cust,19,cust_13,pickup
-11,-17,142.0,162.0,21.0,10.0,cust,20,cust_14,delivery
