latitude,longitude,start TW,end TW,demand,service time,type,index,ID,customer type
28,17,,,,0.0,depot,1,depot_0,
-34,21,,,,0.0,depot,2,depot_1,
-2,-30,,,,0.0,depot,3,depot_2,
16,15,,,,10.0,sat,4,sat_0_0,
-18,18,,,,10.0,sat,5,sat_1_0,
-23,-8,,,,10.0,sat,6,sat_2_0,
-13,-17,,,,10.0,sat,7,sat_3_0,
19,-9,,,,10.0,sat,8,sat_4_0,
-2,-1,227.0,317.0,10.0,10.0,cust,9,cust_0,delivery
14,-15,147.0,237.0,20.0,10.0,cust,10,cust_1,pickup
-21,-7,160.0,250.0,10.0,10.0,cust,11,cust_2,delivery
-15,-2,285.0,375.0,20.0,10.0,cust,12,cust_3,pickup
-7,-4,169.0,259.0,10.0,10.0,cust,13,cust_4,delivery
11,23,208.0,298.0,20.0,10.0,cust,14,cust_5,pickup
-7,5,91.0,181.0,20.0,10.0,cust,15,cust_6,delivery
2,-2,184.0,274.0,10.0,10.0,cust,16,cust_7,pickup
-2,-19,329.0,419.0,20.0,10.0,cust,17,cust_8,delivery
0,5,268.0,358.0,20.0,10.0,cust,18,cust_9,pickup
-10,13,312.0,402.0,20.0,10.0,cust,19,cust_10,delivery
4,2,331.0,421.0,20.0,10.0,cust,20,cust_11,pickup
1,0,274.0,364.0,10.0,10.0,cust,21,cust_12,delivery
12,1,210.0,300.0,20.0,10.0,cust,22,cust_13,pickup
4,-2,270.0,360.0,20.0,10.0,cust,23,cust_14,delivery
3,-2,81.0,171.0,20.0,10.0,cust,24,cust_15,pickup
-13,-17,316.0,406.0,10.0,10.0,cust,25,cust_16,delivery
6,-22,339.0,429.0,20.0,10.0,cust,26,cust_17,pickup
13,6,246.0,336.0,10.0,10.0,cust,27,cust_18,delivery
15,13,348.0,438.0,20.0,10.0,cust,28,cust_19,pickup
-15,-24,307.0,397.0,10.0,10.0,cust,29,cust_20,delivery
-6,11,284.0,374.0,20.0,10.0,cust,30,cust_21,pickup
-25,10,321.0,411.0,20.0,10.0,cust,31,cust_22,delivery
-26,-13,191.0,281.0,20.0,10.0,cust,32,cust_23,pickup
-3,-7,120.0,210.0,10.0,10.0,cust,33,cust_24,delivery
22,12,321.0,411.0,20.0,10.0,cust,34,cust_25,pickup
-15,-4,105.0,195.0,10.0,10.0,cust,35,cust_26,delivery
-8,7,321.0,411.0,10.0,10.0,cust,36,cust_27,pickup
-18,23,289.0,379.0,20.0,10.0,cust,37,cust_28,delivery
-5,4,309.0,399.0,10.0,10.0,cust,38,cust_29,pickup
8,-5,140.0,230.0,10.0,10.0,cust,39,cust_30,delivery
11,16,323.0,413.0,20.0,10.0,cust,40,cust_31,pickup
-20,11,116.0,206.0,10.0,10.0,cust,41,cust_32,delivery
-2,-2,154.0,244.0,10.0,10.0,cust,42,cust_33,pickup
-12,21,169.0,259.0,20.0,10.0,cust,43,cust_34,delivery
14,9,100.0,190.0,20.0,10.0,cust,44,cust_35,pickup
23,-4,154.0,244.0,10.0,10.0,cust,45,cust_36,delivery
-14,5,284.0,374.0,10.0,10.0,cust,46,cust_37,pickup
11,0,276.0,366.0,20.0,10.0,cust,47,cust_38,delivery
-1,5,137.0,227.0,20.0,10.0,cust,48,cust_39,pickup
-9,-8,353.0,443.0,20.0,10.0,cust,49,cust_40,delivery
15,-12,343.0,433.0,20.0,10.0,cust,50,cust_41,pickup
-7,-19,89.0,179.0,20.0,10.0,cust,51,cust_42,delivery
7,-9,280.0,370.0,10.0,10.0,cust,52,cust_43,pickup
-10,-12,176.0,266.0,20.0,10.0,cust,53,cust_44,delivery
-3,-7,312.0,402.0,20.0,10.0,cust,54,cust_45,pickup
4,1,263.0,353.0,10.0,10.0,cust,55,cust_46,delivery
8,6,332.0,422.0,20.0,10.0,cust,56,cust_47,pickup
0,1,86.0,176.0,10.0,10.0,cust,57,cust_48,delivery
0,0,136.0,226.0,20.0,10.0,cust,58,cust_49,pickup
