latitude,longitude,start TW,end TW,demand,service time,type,index,ID,customer type
22,29,,,,0.0,depot,1,depot_0,
-36,-14,,,,0.0,depot,2,depot_1,
22,5,,,,10.0,sat,3,sat_0_0,
-21,7,,,,10.0,sat,4,sat_1_0,
12,-21,,,,10.0,sat,5,sat_2_0,
-15,-8,106.0,126.0,15.0,10.0,cust,6,cust_0,delivery
-21,-8,123.0,143.0,12.0,10.0,cust,7,cust_1,pickup
-22,-7,123.0,143.0,23.0,10.0,cust,8,cust_2,delivery
0,0,53.0,73.0,19.0,10.0,cust,9,cust_3,pickup
-19,4,131.0,151.0,21.0,10.0,cust,10,cust_4,delivery
0,-1,112.0,132.0,17.0,10.0,cust,11,cust_5,pickup
-1,28,140.0,160.0,18.0,10.0,cust,12,cust_6,delivery
9,-23,117.0,137.0,15.0,10.0,cust,13,cust_7,pickup
-1,-2,158.0,178.0,11.0,10.0,cust,14,cust_8,delivery
12,-9,120.0,140.0,18.0,10.0,cust,15,cust_9,pickup
24,12,23.0,43.0,24.0,10.0,cust,16,cust_10,delivery
-5,-5,236.0,256.0,19.0,10.0,cust,17,cust_11,pickup
4,0,219.0,239.0,15.0,10.0,cust,18,cust_12,delivery
-3,3,145.0,165.0,7.0,10.0,cust,19,cust_13,pickup
-9,2,204.0,224.0,11.0,10.0,cust,20,cust_14,delivery
-9,1,229.0,249.0,21.0,10.0,cust,21,cust_15,pickup
12,0,235.0,255.0,15.0,10.0,cust,22,cust_16,delivery
-18,17,135.0,155.0,9.0,10.0,cust,23,cust_17,pickup
10,-19,220.0,240.0,17.0,10.0,cust,24,cust_18,delivery
-17,24,235.0,255.0,15.0,10.0,cust,25,cust_19,pickup
-15,17,252.0,272.0,8.0,10.0,cust,26,cust_20,delivery
-5,7,211.0,231.0,10.0,10.0,cust,27,cust_21,pickup
6,5,96.0,116.0,7.0,10.0,cust,28,cust_22,delivery
-15,26,100.0,120.0,24.0,10.0,cust,29,cust_23,pickup
-1,-6,216.0,236.0,9.0,10.0,cust,30,cust_24,delivery
0,-3,78.0,98.0,16.0,10.0,cust,31,cust_25,pickup
-23,-11,74.0,94.0,16.0,10.0,cust,32,cust_26,delivery
-19,20,117.0,137.0,9.0,10.0,cust,33,cust_27,pickup
-21,18,244.0,264.0,9.0,10.0,cust,34,cust_28,delivery
-10,-11,238.0,258.0,14.0,10.0,cust,35,cust_29,pickup
-25,7,104.0,124.0,18.0,10.0,cust,36,cust_30,delivery
0,0,204.0,224.0,23.0,10.0,cust,37,cust_31,pickup
3,-1,185.0,205.0,5.0,10.0,cust,38,cust_32,delivery
-13,-2,223.0,243.0,20.0,10.0,cust,39,cust_33,pickup
-6,-9,80.0,100.0,5.0,10.0,cust,40,cust_34,delivery
-2,-4,188.0,208.0,18.0,10.0,cust,41,cust_35,pickup
1,0,166.0,186.0,11.0,10.0,cust,42,cust_36,delivery
14,-5,89.0,109.0,18.0,10.0,cust,43,cust_37,pickup
-19,12,83.0,103.0,10.0,10.0,cust,44,cust_38,delivery
16,17,223.0,243.0,9.0,10.0,cust,45,cust_39,pickup
17,-17,178.0,198.0,10.0,10.0,cust,46,cust_40,delivery
13,20,111.0,131.0,16.0,10.0,cust,47,cust_41,pickup
27,0,169.0,189.0,16.0,10.0,cust,48,cust_42,delivery
-27,1,136.0,156.0,6.0,10.0,cust,49,cust_43,pickup
3,15,174.0,194.0,5.0,10.0,cust,50,cust_44,delivery
16,-21,148.0,168.0,20.0,10.0,cust,51,cust_45,pickup
-26,14,158.0,178.0,8.0,10.0,cust,52,cust_46,delivery
15,23,118.0,138.0,5.0,10.0,cust,53,cust_47,pickup
10,-28,167.0,187.0,9.0,10.0,cust,54,cust_48,delivery
13,-19,93.0,113.0,19.0,10.0,cust,55,cust_49,pickup
