latitude,longitude,start TW,end TW,demand,service time,type,index,ID,customer type
29,18,,,,0.0,depot,1,depot_0,
35,-4,,,,0.0,depot,2,depot_1,
22,7,,,,10.0,sat,3,sat_0_0,
-24,2,,,,10.0,sat,4,sat_1_0,
2,-22,,,,10.0,sat,5,sat_2_0,
14,1,343.0,433.0,10.0,10.0,cust,6,cust_0,delivery
-3,1,288.0,378.0,10.0,10.0,cust,7,cust_1,pickup
-10,-8,205.0,295.0,20.0,10.0,cust,8,cust_2,delivery
24,0,236.0,326.0,20.0,10.0,cust,9,cust_3,pickup
17,-20,132.0,222.0,20.0,10.0,cust,10,cust_4,delivery
0,0,231.0,321.0,20.0,10.0,cust,11,cust_5,pickup
-19,-14,62.0,152.0,20.0,10.0,cust,12,cust_6,delivery
3,-4,178.0,268.0,10.0,10.0,cust,13,cust_7,pickup
-15,22,288.0,378.0,20.0,10.0,cust,14,cust_8,delivery
0,1,175.0,265.0,10.0,10.0,cust,15,cust_9,pickup
-11,-27,161.0,251.0,20.0,10.0,cust,16,cust_10,delivery
-2,2,295.0,385.0,10.0,10.0,cust,17,cust_11,pickup
18,-24,208.0,298.0,20.0,10.0,cust,18,cust_12,delivery
-17,21,288.0,378.0,10.0,10.0,cust,19,cust_13,pickup
7,27,312.0,402.0,20.0,10.0,cust,20,cust_14,delivery
-1,-1,298.0,388.0,20.0,10.0,cust,21,cust_15,pickup
17,-9,202.0,292.0,20.0,10.0,cust,22,cust_16,delivery
-1,2,175.0,265.0,10.0,10.0,cust,23,cust_17,pickup
-6,-6,165.0,255.0,20.0,10.0,cust,24,cust_18,delivery
-6,-2,127.0,217.0,20.0,10.0,cust,25,cust_19,pickup
9,16,269.0,359.0,10.0,10.0,cust,26,cust_20,delivery
18,17,144.0,234.0,20.0,10.0,cust,27,cust_21,pickup
-10,4,60.0,150.0,20.0,10.0,cust,28,cust_22,delivery
25,3,200.0,290.0,10.0,10.0,cust,29,cust_23,pickup
6,29,173.0,263.0,10.0,10.0,cust,30,cust_24,delivery
16,10,299.0,389.0,20.0,10.0,cust,31,cust_25,pickup
12,14,171.0,261.0,10.0,10.0,cust,32,cust_26,delivery
1,-9,118.0,208.0,10.0,10.0,cust,33,cust_27,pickup
-8,-12,203.0,293.0,10.0,10.0,cust,34,cust_28,delivery
2,-3,190.0,280.0,10.0,10.0,cust,35,cust_29,pickup
