latitude,longitude,start TW,end TW,demand,service time,type,index,ID,customer type
-4,39,,,,0.0,depot,1,depot_0,
11,-29,,,,0.0,depot,2,depot_1,
21,7,,,,10.0,sat,3,sat_0_0,
-23,-7,,,,10.0,sat,4,sat_1_0,
2,-24,,,,10.0,sat,5,sat_2_0,
-7,-18,149.0,169.0,23.0,10.0,cust,6,cust_0,delivery
2,-4,113.0,133.0,19.0,10.0,cust,7,cust_1,pickup
-5,0,221.0,241.0,24.0,10.0,cust,8,cust_2,delivery
-5,27,142.0,162.0,22.0,10.0,cust,9,cust_3,pickup
20,-22,130.0,150.0,16.0,10.0,cust,10,cust_4,delivery
5,-8,110.0,130.0,13.0,10.0,cust,11,cust_5,pickup
0,-3,122.0,142.0,7.0,10.0,cust,12,cust_6,delivery
17,-19,224.0,244.0,17.0,10.0,cust,13,cust_7,pickup
1,-1,72.0,92.0,12.0,10.0,cust,14,cust_8,delivery
4,16,116.0,136.0,14.0,10.0,cust,15,cust_9,pickup
15,-14,142.0,162.0,22.0,10.0,cust,16,cust_10,delivery
4,15,97.0,117.0,10.0,10.0,cust,17,cust_11,pickup
21,-9,97.0,117.0,12.0,10.0,cust,18,cust_12,delivery
7,18,138.0,158.0,12.0,10.0,cust,19,cust_13,pickup
0,-3,25.0,45.0,15.0,10.0,cust,20,cust_14,delivery
-11,-10,44.0,64.0,6.0,10.0,cust,21,cust_15,pickup
2,-2,216.0,236.0,6.0,10.0,cust,22,cust_16,delivery
-1,-25,73.0,93.0,20.0,10.0,cust,23,cust_17,pickup
-8,-7,193.0,213.0,12.0,10.0,cust,24,cust_18,delivery
1,-2,75.0,95.0,23.0,10.0,cust,25,cust_19,pickup
24,0,37.0,57.0,16.0,10.0,cust,26,cust_20,delivery
11,3,115.0,135.0,18.0,10.0,cust,27,cust_21,pickup
0,-2,53.0,73.0,14.0,10.0,cust,28,cust_22,delivery
-23,-13,62.0,82.0,7.0,10.0,cust,29,cust_23,pickup
1,-2,110.0,130.0,10.0,10.0,cust,30,cust_24,delivery
5,-6,26.0,46.0,17.0,10.0,cust,31,cust_25,pickup
2,-3,100.0,120.0,7.0,10.0,cust,32,cust_26,delivery
6,-18,196.0,216.0,21.0,10.0,cust,33,cust_27,pickup
-2,4,105.0,125.0,6.0,10.0,cust,34,cust_28,delivery
25,1,175.0,195.0,22.0,10.0,cust,35,cust_29,pickup
