latitude,longitude,start TW,end TW,demand,service time,type,index,ID,customer type
-4,39,,,,0.0,depot,1,depot_0,
11,-29,,,,0.0,depot,2,depot_1,
21,7,,,,10.0,sat,3,sat_0_0,
-23,-7,,,,10.0,sat,4,sat_1_0,
2,-24,,,,10.0,sat,5,sat_2_0,
-7,-18,166.0,186.0,10.0,10.0,cust,6,cust_0,delivery
2,-4,29.0,49.0,10.0,10.0,cust,7,cust_1,pickup
-5,0,179.0,199.0,10.0,10.0,cust,8,cust_2,delivery
-5,27,121.0,141.0,10.0,10.0,cust,9,cust_3,pickup
20,-22,218.0,238.0,10.0,10.0,cust,10,cust_4,delivery
5,-8,209.0,229.0,10.0,10.0,cust,11,cust_5,pickup
0,-3,39.0,59.0,20.0,10.0,cust,12,cust_6,delivery
17,-19,188.0,208.0,10.0,10.0,cust,13,cust_7,pickup
1,-1,138.0,158.0,20.0,10.0,cust,14,cust_8,delivery
4,16,192.0,212.0,20.0,10.0,cust,15,cust_9,pickup
15,-14,139.0,159.0,20.0,10.0,cust,16,cust_10,delivery
4,15,95.0,115.0,20.0,10.0,cust,17,cust_11,pickup
21,-9,249.0,269.0,20.0,10.0,cust,18,cust_12,delivery
7,18,166.0,186.0,20.0,10.0,cust,19,cust_13,pickup
0,-3,26.0,46.0,20.0,10.0,cust,20,cust_14,delivery
-11,-10,233.0,253.0,20.0,10.0,cust,21,cust_15,pickup
2,-2,228.0,248.0,10.0,10.0,cust,22,cust_16,delivery
-1,-25,252.0,272.0,20.0,10.0,cust,23,cust_17,pickup
-8,-7,56.0,76.0,10.0,10.0,cust,24,cust_18,delivery
1,-2,104.0,124.0,20.0,10.0,cust,25,cust_19,pickup
24,0,106.0,126.0,20.0,10.0,cust,26,cust_20,delivery
11,3,68.0,88.0,10.0,10.0,cust,27,cust_21,pickup
0,-2,246.0,266.0,10.0,10.0,cust,28,cust_22,delivery
-23,-13,51.0,71.0,20.0,10.0,cust,29,cust_23,pickup
1,-2,76.0,96.0,10.0,10.0,cust,30,cust_24,delivery
5,-6,212.0,232.0,20.0,10.0,cust,31,cust_25,pickup
2,-3,75.0,95.0,20.0,10.0,cust,32,cust_26,delivery
6,-18,100.0,120.0,10.0,10.0,cust,33,cust_27,pickup
-2,4,54.0,74.0,20.0,10.0,cust,34,cust_28,delivery
25,1,150.0,170.0,10.0,10.0,cust,35,cust_29,pickup
